ID	log2fc	sterr	pval	padj	method
35bb39846e4c21060fa88983f300fa01	-0.083	0.442	0.812	NA	DESeq2
7b488b71b27ab9561a182d6c09dfccb3	-0.089	0.432	0.864	NA	DESeq2
7b6bba3b12bae6e6dbf61d4d9c9c0155	-0.353	0.485	0.455	NA	DESeq2
33e0ea8cb1daf50f7ffcc343a315f369	-0.150	0.482	0.759	NA	DESeq2
9bb8eef39526d8dc669505794d023d71	0.581	0.506	0.251	NA	DESeq2
9975b91fdc310ec385499baf8e107e27	-0.514	0.514	0.317	0.995	DESeq2
9c90f48f39008b1af68562bed9146464	-0.029	0.518	0.955	NA	DESeq2
b8fe443f6556bea5314c4a656d0d2910	-0.640	0.506	0.158	NA	DESeq2
493fce71c6d806414e8c46338387c2ff	0.227	0.539	0.673	0.995	DESeq2
5be73c2d4a7147f158e2bb6bb9f702f4	-0.248	0.498	0.616	NA	DESeq2
1f99300db0bf8aa2ee37663790afa621	-0.156	0.423	0.713	0.995	DESeq2
a89fa03e3c121d999ba19138aeaafab1	-0.168	0.369	0.889	NA	DESeq2
119ded2e4c9ac29294fecb90e1426714	0.161	0.546	0.769	NA	DESeq2
50c6f2acbf7a6778ac3ea2db493af548	-0.314	0.373	0.432	NA	DESeq2
9ea4295e1bc7f703c73dafe969076dcd	-0.263	0.556	0.643	NA	DESeq2
4e8319199d885d2e3c1983f67102c533	0.055	0.370	0.540	NA	DESeq2
89d01dc2b6046d9aef0c69affc15675d	-0.010	0.495	0.983	NA	DESeq2
0dc934052e3ef5f255e2872e133a18fa	-0.186	0.360	0.605	0.995	DESeq2
d070a8250a0fe6d2777b80cf8298b67b	0.402	0.521	0.431	NA	DESeq2
5d2bbb18d351794b576567d46dde7e7a	0.466	0.538	0.386	NA	DESeq2
642c871a5bf5bb196a3fcbd4669d2b8f	0.148	0.553	0.789	NA	DESeq2
a65d4a832d4d2094dc4cba5ab7189bd7	1.018	0.543	0.059	0.838	DESeq2
635bb1a63152c2f495958e18dd57e276	0	0	1	NA	DESeq2
893dff368de81d390d111689fe1b841d	0	0	1	NA	DESeq2
4f60174eb05b8d01fc09034d9bb18918	0.319	0.551	0.560	NA	DESeq2
ac170969f08f0b4152a3bc17233a74e8	0	0	1	NA	DESeq2
13b8bdad20cbfb128283a486f8e4a9d4	1.138	0.529	0.032	NA	DESeq2
3329a8fdb8ad6b109a6bcbb9fcfc80e1	-0.879	0.555	0.107	NA	DESeq2
05cb7aeedfc0aeda3f49d6e6b822b9b0	-0.324	0.551	0.557	NA	DESeq2
9a3d634cc1056d089e169e0f3a899120	-0.360	0.556	0.515	NA	DESeq2
c13340a646ec3f339b656d0e1846f987	0.101	0.555	0.855	NA	DESeq2
6846c3fb74eb9eb5064189e9f897b0b8	0.033	0.497	0.947	NA	DESeq2
db7dc7cadf78c5cea1c96ff4808a15e3	0.162	0.494	0.742	0.995	DESeq2
f4ecc97ddb295f0f7ea6e4f2c2527a65	0.016	0.388	0.569	NA	DESeq2
52ccb619e0537feed829304451cf49b7	-0.138	0.535	0.796	NA	DESeq2
5e273e17a99b5e98eab0d2ca0d7d5280	-0.341	0.485	0.450	NA	DESeq2
4c033fe8c417cd6d925048686e75a508	-0.789	0.415	0.057	0.831	DESeq2
1c771f04df13456d694b3b899e4d750b	0.010	0.549	0.985	NA	DESeq2
fba662c58d569fb86be6020e7906a16f	0.642	0.528	0.224	NA	DESeq2
4bf629712bf347f0a38849a7f14b0b14	-0.498	0.552	0.366	0.995	DESeq2
e09f3625b6490fb98adb6475dca71a54	-0.446	0.495	0.367	0.995	DESeq2
306a20c547a58b5d95dfe0bfecdd0faa	-0.111	0.369	0.761	NA	DESeq2
7149551f118af9aaae059cec379deab4	0.006	0.371	0.812	NA	DESeq2
5102b41d87f25b1be28f1c2b96af5530	-0.101	0.425	0.741	NA	DESeq2
2a8a18221bbdb53b353ac69d583c8537	0.480	0.451	0.287	0.995	DESeq2
d8a9dd4813244dcd82f5f1d00be73954	-0.571	0.490	0.243	NA	DESeq2
4de1311b724854af1a8f05fea9a195ab	-0.112	0.520	0.829	NA	DESeq2
56eba01ccfd5a3d9d4aa9ad43dc70f6e	-0.048	0.373	0.786	NA	DESeq2
b093bbf454bdd249df460dc582c39581	0.179	0.373	0.460	NA	DESeq2
60f3f500eddf6cb778114772c6ef8f50	0.173	0.369	0.602	NA	DESeq2
887c783b705720f69c43ac4b37c25f08	0.181	0.553	0.743	NA	DESeq2
7a7020c8dfdc9bf9705a6be7db64262d	0.272	0.483	0.541	NA	DESeq2
bae7657f337678cec08646b54029a672	0.231	0.458	0.615	0.995	DESeq2
9834716b1e97b270a3ca6a7e6c99f651	-0.242	0.554	0.662	0.995	DESeq2
813fd776af6730fcceef91bb9b641e9a	-0.516	0.487	0.259	NA	DESeq2
bd72d79ae0630863a5ecb13a24ed9ebe	0.112	0.528	0.833	0.995	DESeq2
d70c03b575ce9be62b01c5cf5d6638b0	-0.424	0.556	0.444	NA	DESeq2
7ce024fe158d8bf1a00a29fa2dd1d9c7	0.384	0.430	0.309	NA	DESeq2
c1d50ea7388707300f97d61714d7eb5a	0.003	0.549	0.995	NA	DESeq2
d44d3a33f5f7d229dbb1b53aede44a86	0	0	1	NA	DESeq2
7e9f521418bb8ef85030aab2de9dcfec	0.143	0.553	0.796	NA	DESeq2
3fa9663e0d7b4f7da89c421e371257c9	-0.343	0.468	0.454	NA	DESeq2
8ea33d7285c5565713f1351a8bcbadd9	0.094	0.427	0.827	0.995	DESeq2
0bffc34b3d6bea173a36a65d75aa19a9	-0.047	0.549	0.931	0.995	DESeq2
264c1df687f174caf1748d80f5fef037	-0.272	0.369	0.529	NA	DESeq2
87e658bb01d0bb5b52a8c9de8a54907f	0.409	0.470	0.372	NA	DESeq2
9471aa94d7545f002784235c4c166411	0.117	0.371	0.864	NA	DESeq2
fb7d61ee28faf41b81e3e75d908f3e43	-0.145	0.556	0.795	0.995	DESeq2
bc0daf6436d8f5953a9006dd52e9a98c	-0.496	0.552	0.368	0.995	DESeq2
24d5b79d1049b7ce5919e2f2f40f7613	0.158	0.465	0.734	0.995	DESeq2
6447d043378c5acd8ab5db24cedbac54	0.100	0.369	0.786	NA	DESeq2
af6235079dcb44c64f5becc0f5d5def5	-0.574	0.551	0.296	0.995	DESeq2
4f357052091f045c6f5803e8456d6ab4	0	0	1	NA	DESeq2
b516977b71e5b4a4770d2fccdbea6216	0	0	1	NA	DESeq2
c6f3464fe01dbf6244e6706720c79a24	-0.212	0.468	0.647	NA	DESeq2
147dbedc791013b19a712fa1180ade67	-0.090	0.382	0.839	NA	DESeq2
0c84fc4262dca70b94db241b8afe84cd	0.015	0.550	0.978	0.996	DESeq2
822399fb7f9a890bf412b618f95c814f	-0.055	0.543	0.920	NA	DESeq2
e6c766db07f577e698cadc45608363a2	0.130	0.543	0.811	0.995	DESeq2
f8d27135291bee791d6be299535d07cc	0.001	0.356	0.999	0.999	DESeq2
6948e5160a37b07a249529f7bf52e7d9	-0.376	0.472	0.425	NA	DESeq2
6707368833e1d1faaa4157de73588ddc	0.301	0.543	0.577	NA	DESeq2
230bda3eaf7a687c77fa8828a6c32db6	0.075	0.518	0.886	NA	DESeq2
a1966a5496154351306bd251753a5944	-0.441	0.542	0.412	NA	DESeq2
e8bb15ab02b97195e3ad59f7d372f955	0.239	0.555	0.665	NA	DESeq2
12cbbc262388d18a21a95e24f96c2b5d	0.380	0.514	0.508	NA	DESeq2
786238ae943bad9a96c3e3d4f512abeb	-0.564	0.534	0.279	NA	DESeq2
a605e304038dca34ae5bae88daa1614d	-0.312	0.401	0.133	NA	DESeq2
664fbc85e68f785c124b7ac76e24f4d6	-0.014	0.494	0.977	0.996	DESeq2
7e60c8580336dd50660b310c51c7fa6a	0.361	0.499	0.463	NA	DESeq2
9758f57e2251b8a32658964a21fbe96f	-0.001	0.553	0.998	NA	DESeq2
8a4867307e0f6756fcb87a483c04243d	0.762	0.554	0.166	NA	DESeq2
79581fcc542b8b49d9409afa5d80a771	-0.348	0.556	0.531	0.995	DESeq2
19f049dd36b3585cf82dea2f197be612	-0.088	0.369	0.821	NA	DESeq2
70d16855fc8acf4a5b8b16fde73d4560	0.025	0.409	0.597	NA	DESeq2
ba40599d0a6eeb7a702c2df1e47a09e4	0.289	0.555	0.602	0.995	DESeq2
4acb0c5a2a4553ab8efb4c841285a66a	-0.414	0.556	0.455	NA	DESeq2
2654f74ad326ff2a5cf7adbf3fde7d3b	-0.920	0.345	0.008	0.301	DESeq2
03d74c928fe49e29dc594a3e9a4a09ac	0.937	0.530	0.076	0.911	DESeq2
207a3d0a06dd823d5c6b1c9ed7ba8882	-0.076	0.417	0.752	NA	DESeq2
eb79aad62492c69c5665abae51cbc106	0.623	0.549	0.247	NA	DESeq2
5a082615532cc8e25a56119534930f26	1.145	0.427	0.007	0.301	DESeq2
c9fa70b51499c9cd1efba61c3b906aec	-0.196	0.509	0.701	NA	DESeq2
d241d4ead0b77518e3222d90f175133b	-0.134	0.552	0.808	0.995	DESeq2
eb17ca1ecb8b88b22c3cb17c9bdaaea8	-0.570	0.503	0.258	NA	DESeq2
c818621a33e8bbc5494a641262389100	-0.011	0.556	0.984	NA	DESeq2
bd403ecea67a22436a7047a179d48e21	0.221	0.369	0.545	NA	DESeq2
53e31d1ed0d5ad7b27adb6e57d6396b5	-0.226	0.555	0.683	0.995	DESeq2
628b005449b9b0cc99477b44c79b9fc4	-0.072	0.556	0.897	NA	DESeq2
0eb636057ee0628794bafabe5e4a79db	0.103	0.387	0.789	0.995	DESeq2
3e482ba501803cc2a11f868838a42f8c	0.059	0.496	0.905	0.995	DESeq2
2db04ad61133cb87d255b8b2763a4016	0.604	0.486	0.465	NA	DESeq2
320aa45994af79d09f5d74fed75e38b6	0.830	0.549	0.128	0.995	DESeq2
68e0d5ba4a35b554435a87a7fa3b0b93	-0.228	0.369	0.509	NA	DESeq2
03a45b272dd6cd560d659f22846b3d34	0.119	0.370	0.842	NA	DESeq2
9d9fdfb11fe4450edd2534d719db53f7	0.019	0.494	0.969	NA	DESeq2
3d58f7a5ddf8913b7262aebbb8a3e59f	-0.217	0.410	0.597	0.995	DESeq2
76e3d015f3cc017a91eac5b5a04c03e4	0.423	0.487	0.379	NA	DESeq2
518f20c425744bee1713bc4b199afe4e	-0.323	0.524	0.545	NA	DESeq2
364a4fddbd4c3d01ba73283bd473dea6	0.043	0.372	0.708	NA	DESeq2
d4fa9305576a570812a76492e80aba52	-0.250	0.533	0.643	NA	DESeq2
d09fd56c6f0ea6a94d01d41ac32c71c6	0.146	0.506	0.773	NA	DESeq2
60777f771b9eff562a29d101ad0c2df1	0.002	0.555	0.997	NA	DESeq2
b1bc9976c6f2365a6fdf7c3cc81411fe	0.199	0.556	0.720	NA	DESeq2
e19da233dc54c2e105b64af5ec70f2d2	-0.118	0.553	0.831	NA	DESeq2
54a4d3e1553f0c54654d217ac1b294f0	-0.144	0.431	0.725	NA	DESeq2
43e4e7ed475f1558d68fdfe1a33c3c6c	0.320	0.423	0.460	NA	DESeq2
ee0525e832caac6fcf397f3da3484d8b	-0.140	0.556	0.801	NA	DESeq2
10b8eb52913d923b51d0dbb79f0724aa	-0.815	0.554	0.142	NA	DESeq2
59a32c673c8d5795ccfc2443863cf87f	-0.745	0.525	0.132	0.995	DESeq2
10b23bb63603567aea918d96c9bb4965	-0.315	0.369	0.457	NA	DESeq2
6c06b16b1e2a9bed41c3697792c138ee	0.537	0.550	0.325	NA	DESeq2
12632a16683a8522edc1d92110c19788	-0.280	0.535	0.597	NA	DESeq2
190a46c4d4f199e7f077f44e39ca2e54	0.065	0.556	0.906	NA	DESeq2
caf0cf5cab8221ee5d4faa97e7e9b3f6	-0.593	0.458	0.163	NA	DESeq2
0706c3df3f16754065ee69619cba2c35	0.191	0.413	0.641	NA	DESeq2
ce9f03c0a37ccfc3f3285e4a477ea3d0	0.013	0.390	0.596	NA	DESeq2
2d0fedba72f6290b81904bdbe1126f1e	-0.035	0.369	0.925	NA	DESeq2
c3e8b7dfed5c50dba3a78f2d6b27fa86	-0.188	0.492	0.701	NA	DESeq2
55cea1ea9fa4beae964d2fa0a638ff68	-0.398	0.554	0.470	0.995	DESeq2
d933d395116ddef2a8b6173993403589	0.242	0.527	0.644	NA	DESeq2
fa49f6f479fbc08910461436f535c8e9	-0.087	0.520	0.866	NA	DESeq2
fedc28ad54d336de0000adaf5100b232	-0.764	0.553	0.165	NA	DESeq2
0c3753b19903700442f5ef2106f6da99	0.360	0.470	0.411	NA	DESeq2
fcc45387f4dbbe550184b94427e9e158	-0.135	0.369	0.711	NA	DESeq2
bf2ac67ba276cea0eefe97f26dfa301f	-0.092	0.542	0.865	NA	DESeq2
ece1da4aa642f11f00d41eeaf2e01570	-0.295	0.548	0.591	0.995	DESeq2
ea2f7193ba4b7b9e05dcf5bcd4e6373b	0.028	0.401	0.945	0.995	DESeq2
eaab318df5821655808da1b4663186d5	0	0	1	NA	DESeq2
fad884ccd00d43e6fc203cd93f5bbe27	-0.369	0.370	0.374	NA	DESeq2
4c76767ab8801ae6ee7435b78d65577f	-0.191	0.372	0.905	NA	DESeq2
fa49d35d6a1cb01e83c3152daa1e2f6e	-0.034	0.326	0.916	0.995	DESeq2
5c86225b80cfe68b292a69d5c21cf8c4	-0.453	0.547	0.404	NA	DESeq2
db66fa98406373ce32bb853adee6706e	-0.046	0.537	0.931	NA	DESeq2
7413a936afbf530e71b6971f6d6d04a4	0.061	0.536	0.909	0.995	DESeq2
2c7522e4c5024bfa1bcde137f7fbd7a4	-0.053	0.373	0.664	NA	DESeq2
f52d59bf1a17d059dbf7c1e70992764e	-0.429	0.372	0.803	NA	DESeq2
8c084df2d858d65147ac19d198115f46	-0.358	0.530	0.498	NA	DESeq2
0e30a9e757a41c58fb227f343d0b2938	0.238	0.551	0.666	NA	DESeq2
8a189a3fc1dec571d5e44dc701c8afce	0.391	0.525	0.446	NA	DESeq2
d3c1ab27f9e4f0356ac971eddbaa1b45	0.075	0.531	0.888	NA	DESeq2
f5ae9d6fa1cf81db97d8d756c063197a	0.117	0.369	0.661	NA	DESeq2
22216f93a2715971c5ed9dbef8bbd45c	-0.380	0.498	0.435	NA	DESeq2
8b74996e27474c43f45424a126d7b69a	-1.395	0.556	0.010	NA	DESeq2
4f13206149143bf8dca53370d46d709f	0.082	0.529	0.876	NA	DESeq2
20d4bf786c90ae05c39086464a95a93e	0.127	0.541	0.814	0.995	DESeq2
b04f6ecd08b52eeeb9c15e04066438b1	-0.174	0.369	0.648	NA	DESeq2
12191d94d77780ead1d74f3cb3a1f5c4	-0.096	0.447	0.879	NA	DESeq2
851627138abfe5a212677381d67323a1	-0.294	0.397	0.446	NA	DESeq2
50982a69a6e12846fe467ca01177f0aa	-0.217	0.482	0.649	NA	DESeq2
0c03f00db17e0f2b93c034cbfe80d3eb	0.126	0.444	0.780	NA	DESeq2
1c54de42e5142ac7a06fc7998c9901c5	-0.115	0.426	0.761	NA	DESeq2
2b9f567f124a1a1334135dd9072a192b	0.095	0.394	0.814	NA	DESeq2
061956f1cbee3cb9ee4746feec3b5d7a	0.418	0.549	0.442	NA	DESeq2
e2cd5fa5ec9511ee822bedb45b839707	0.288	0.450	0.417	NA	DESeq2
0cf64c66f4b8d6479c412140a67bb37a	0.326	0.452	0.471	NA	DESeq2
1fc8e1a41cee23027e9391644ff57a44	-0.166	0.369	0.671	NA	DESeq2
1c8c121d06c2d2714c1efa0c0ca4e414	0.418	0.556	0.449	NA	DESeq2
5eb8fec211f060d0909ef6283502332c	0.051	0.449	0.909	NA	DESeq2
56d40b956274529ba657d38de5c84ccf	-0.188	0.547	0.731	NA	DESeq2
b3e985af041d973e7f2c9c67d092abc2	-0.148	0.369	0.694	NA	DESeq2
1a652db8f4e2b5af0e7019866b7ebbb7	0.011	0.549	0.984	0.996	DESeq2
1e11c9a00a35f506171017935c2eb094	-0.445	0.533	0.398	NA	DESeq2
298f0c673b958629afd3afd4379325c9	-0.155	0.546	0.778	NA	DESeq2
047ea0c16aad4897e6ad3588212d78d9	-0.383	0.425	0.377	NA	DESeq2
40b58609a7c16a1708d56b6b5a0b28be	-0.474	0.545	0.380	NA	DESeq2
548c7e06bd2e8e04d09e0ccf4f9f7210	-0.357	0.546	0.510	0.995	DESeq2
65c6fc2c76c5d02fcdf56aacb66f8b5b	-0.337	0.450	0.448	NA	DESeq2
3c75304d88a18d51284e17da72e475e9	0.037	0.207	0.857	0.995	DESeq2
eac7791b5291932c1119840ad60f08db	-0.565	0.536	0.281	NA	DESeq2
a04e0d0a45de5bc7221ba5b104b2e1fc	0.333	0.534	0.528	NA	DESeq2
33ed97f3d09fc78390021e9b24bd628d	-0.044	0.353	0.901	0.995	DESeq2
d020f25d44c354537279f0e7a71e572d	-0.014	0.326	0.966	0.995	DESeq2
8de49c0b309439a1c9df429c2a09d970	0.453	0.549	0.409	NA	DESeq2
08326c83709174742c35320dad09392c	-0.071	0.372	0.496	NA	DESeq2
cd45dac84ba3c123ec0698ba99ae4cf3	-0.406	0.469	0.336	NA	DESeq2
afb21b94d51a805ad6e3817cde20131d	-0.132	0.547	0.809	0.995	DESeq2
12341255aca9b8842e3442f552822144	-0.072	0.369	0.845	NA	DESeq2
9d4e82e2c1552afe59de0085910faaf8	0.018	0.481	0.968	NA	DESeq2
38a76c31c45d33aeb13392bc7f4ed01a	-0.230	0.556	0.678	0.995	DESeq2
b9745124719148fbcf73d5ff02733aa8	0.297	0.554	0.592	NA	DESeq2
04536e183233e221bbc87fc27a1309bb	-0.103	0.509	0.839	0.995	DESeq2
8624c371dd57d971594b89e760900f1b	-0.080	0.372	0.860	NA	DESeq2
60f8447dcb2cd677a7d971d30c876aea	-0.022	0.369	0.952	NA	DESeq2
29eb62a065e9c37670528778d3becb87	0.071	0.532	0.895	NA	DESeq2
d81cc1009d0223b3bf67d5921f4c59fa	-0.053	0.369	0.884	NA	DESeq2
72109e5e01c0be5f0f61c8800a311c31	-0.097	0.529	0.854	NA	DESeq2
3e2230483c1547c913371b0068472385	-0.507	0.552	0.353	0.995	DESeq2
ab09ae32b16cf959d118225066999bcb	-0.117	0.430	0.783	0.995	DESeq2
002bebe5b3a6026b4d43186a73653f43	-0.202	0.391	0.883	NA	DESeq2
5212ef5cd1a81415c157cd94ae767ef4	0.506	0.464	0.275	0.995	DESeq2
c7d263a77c9581eeb512b998435dc109	-0.374	0.410	0.363	NA	DESeq2
2bd416dfa9b64272c7b89a0c67f2c80d	0.119	0.496	0.811	NA	DESeq2
9288bcb7eb237325d168504c9e8b9ac7	-0.361	0.555	0.514	0.995	DESeq2
2e3f98149ef98cce1dee8a36fa6ede85	-0.618	0.505	0.192	NA	DESeq2
2bd7b4c9a9a529e598fb7fda58b3630e	0.340	0.556	0.539	0.995	DESeq2
835540a7ad121ca505a0f177722eb244	-0.314	0.550	0.567	NA	DESeq2
454ce0d021af5bc465100fc42c098eb7	0.576	0.311	0.064	0.874	DESeq2
0a4d085ed8480ad5a552fe67f47e2ac2	0.084	0.536	0.875	NA	DESeq2
dc94dd3c2b3b33e32fe7519c5929a8c6	0.650	0.501	0.154	NA	DESeq2
7d97d03790984ee4d377eefeaefedf31	-0.129	0.529	0.808	0.995	DESeq2
2c270ae1227682d82e71d3c64084e9f8	-0.236	0.370	0.920	NA	DESeq2
1d48cabae804246b977a4ad2ab7b4cfa	-0.047	0.553	0.932	NA	DESeq2
5ac07be277c057a7158de41901f52eb7	0.142	0.495	0.773	NA	DESeq2
7fd6c5e88e7921e83d44d16925cf4e82	0.282	0.512	0.787	NA	DESeq2
bf276077208b4ef93f131dafd2fada64	0.015	0.498	0.976	NA	DESeq2
3af380ab71607fd40ea65c39e96983bb	-0.353	0.554	0.525	0.995	DESeq2
78b1c0fa7bc88969d9e8ab1d86e7fd62	-0.120	0.372	0.356	NA	DESeq2
33384ad0b778411877c991e3dbb22502	0.123	0.489	0.801	NA	DESeq2
10a7116bdb636d75046365c1918c1698	0.160	0.423	0.443	NA	DESeq2
025d5ef0bcdbc28f9c3d79f976e4204c	-0.042	0.463	0.930	NA	DESeq2
dce084cb435877312ea157bd2a7cca49	-0.122	0.369	0.728	NA	DESeq2
300eadbda7814b555ff15f27094beb9e	-0.164	0.550	0.764	NA	DESeq2
02149a65a8ee2a93ed3e0a2d99f45841	-0.028	0.382	0.946	NA	DESeq2
d903119e054e9f3ace1af2627241fd2d	-0.366	0.530	0.485	NA	DESeq2
8071bc3f8d23d31ac33ed64f2e2fa87e	0.112	0.369	0.759	NA	DESeq2
ea16457bbcd422f451050122dc072241	-0.132	0.484	0.784	NA	DESeq2
96787a6158a8a4388216dc5fa53ea809	-0.935	0.535	0.061	NA	DESeq2
d373fbb5e070e1c7034577afb7a81a5e	0.804	0.555	0.144	NA	DESeq2
99ff9f25f76767811bdd36de20757041	0.183	0.383	0.630	NA	DESeq2
e59b8070f09b023300205fc86ccbf57c	0.100	0.369	0.786	NA	DESeq2
dda1120ebf811b18d91ae303899cbf13	-0.111	0.391	0.721	NA	DESeq2
c52faab94498d7abbc860e89d1fb68ff	0.187	0.556	0.737	NA	DESeq2
eabf0bdde67ffe40bfbf1a065df88354	0.950	0.524	0.520	NA	DESeq2
b66474a92e8c730027a4109b1def0cce	0.179	0.371	0.926	NA	DESeq2
390022682359929e80dc506ef36d8377	0.175	0.542	0.747	NA	DESeq2
ab3afe86162312955a4694712908b56e	-0.388	0.556	0.484	0.995	DESeq2
09108c80ce14ef63ef976ff9e8398af5	0.079	0.391	0.852	NA	DESeq2
6f8fe54d60b330d77ef14564845db4dc	-0.293	0.468	0.522	NA	DESeq2
5ac75a782fe3f06f4448af51e5cb9e36	0.113	0.508	0.824	0.995	DESeq2
43c0b4ab209643ab6b802a95b9d92b44	0.184	0.504	0.713	NA	DESeq2
07cadefc7d09327aae4f79cd80373bee	0.338	0.550	0.537	0.995	DESeq2
8005ed0f01c5ef61785585267ebd55bd	0.348	0.556	0.530	0.995	DESeq2
c88034f2d14013a0bef1e347eb40a8a7	-0.371	0.471	0.412	NA	DESeq2
6299a020ceae2f61167f74e46b8a626c	0.066	0.525	0.900	NA	DESeq2
0fca8ab27d65b5c19c931d772c7d1647	0.302	0.433	0.486	0.995	DESeq2
54ef81a14ae03a9e17fe46d3c5c1d5bc	-0.494	0.414	0.201	NA	DESeq2
1bfa99e2f9692bb1d13e2dd1c3b26401	0.123	0.556	0.824	NA	DESeq2
3732a14aa6f8749ad2e8f8d842723d39	-0.242	0.369	0.811	NA	DESeq2
d1665418a6c2a29e79bf77840453d26a	-0.179	0.509	0.723	NA	DESeq2
a8510a5b7aa47964384faf1ccead5d92	0.348	0.556	0.531	NA	DESeq2
ce2009b0d64003dce2381a97377b295f	0	0	1	NA	DESeq2
de4f0f69d7592ce61261ba8bc23dadfc	-0.127	0.555	0.819	0.995	DESeq2
a12b006f9445cf9d2f9574884f203dcf	0.421	0.467	0.355	NA	DESeq2
5368e86b934e5e1e01a6f03d850ffe88	0.237	0.532	0.654	NA	DESeq2
243d8714daddb07335e2cd71133ff30d	0.279	0.548	0.610	NA	DESeq2
eb5f2c4a5d30c559898f132166908069	-0.425	0.499	0.381	NA	DESeq2
fd228b82c904762698ba9c9b8b5c03e1	0.061	0.427	0.887	NA	DESeq2
09908733f45a104785ad19cbeb2cc320	-0.290	0.543	0.591	NA	DESeq2
01afa3632bdc5c23cf313be972de6046	-0.437	0.416	0.294	0.995	DESeq2
99c37ec809aa74992a548f2cc04fa944	0.766	0.458	0.094	0.972	DESeq2
7b5e8bc569fb623c479b6d1af479c1ac	-0.143	0.550	0.795	NA	DESeq2
fcc811e31a870d7fa7d680857e7e23a4	-0.481	0.502	0.336	NA	DESeq2
9230520e49a9f6eddc03ee6dbefbcac3	0.168	0.369	0.660	NA	DESeq2
6f64b303f3d004ffeac43b6d4e17deb1	0.319	0.540	0.563	NA	DESeq2
2b0fdf8ce19969ead1a54d1bc92e3429	0.080	0.280	0.775	0.995	DESeq2
ea8fea25da21f7da447075bf3c7c6107	-0.348	0.455	0.421	NA	DESeq2
75a3dd3b9a601f4910d7e6350f66f7d5	-0.253	0.450	0.565	NA	DESeq2
a8c11ee61236d0c87a9af2c73593326d	0.045	0.530	0.933	NA	DESeq2
41b9be1d3ee962f7a5e56e897f8f245d	0	0	1	NA	DESeq2
84436864121e88433aee04162ab522df	-0.205	0.429	0.625	NA	DESeq2
b5e7911bedd7f86705df5d4a3d07250a	0.209	0.369	0.535	NA	DESeq2
0f6e67ba9c5450c0bc23eae10cc4a849	-0.250	0.484	0.601	NA	DESeq2
47b9f9d0967028992bba90a08f54fd2b	-0.341	0.556	0.539	NA	DESeq2
16d103b36a8fd30b2b36fb32d6d09c50	-0.243	0.443	0.161	NA	DESeq2
20a7a3de4f4f3e20ed5964257fb23952	-0.336	0.388	0.302	NA	DESeq2
e56b77bce266dbebab13a5a7b39364b1	-0.337	0.553	0.542	NA	DESeq2
f076023ea26f1532d333d897262864e7	-0.072	0.369	0.845	NA	DESeq2
01f856d466d5176ef0445b647163811f	-0.249	0.546	0.648	0.995	DESeq2
631d7cbb3195e4a6b0a943889d8eb5de	0.226	0.378	0.976	NA	DESeq2
21ed36361372e4be2f26a939869115d8	0.365	0.534	0.490	NA	DESeq2
00730cee469fb63e81eff491d07295d3	0.069	0.532	0.896	NA	DESeq2
9fe8060e25b509049240bf41f1c90c4d	-0.086	0.416	0.815	NA	DESeq2
72ba5fd18e4042bdaca0ca9d43ca9b68	0.766	0.504	0.082	NA	DESeq2
95dd143b0d4cf746e81f07e7d58bba77	-0.107	0.555	0.847	NA	DESeq2
07265506f56410b68c8c8d6b41e23c4d	-0.354	0.430	0.074	NA	DESeq2
4f3a7b0dee7d071999bbff9dd7b93050	0.181	0.422	0.673	NA	DESeq2
50607e5cf6e239f25338ac8d83ad0db6	-0.037	0.462	0.939	NA	DESeq2
2f501542e2a8cc324c0e90b6263a5757	0.137	0.544	0.801	0.995	DESeq2
3ade5c8ada449a63f32ccead31000170	-0.394	0.462	0.366	0.995	DESeq2
92b95f4058e43217b29ecae860f880f5	-0.312	0.546	0.567	NA	DESeq2
dca1b8c41fd395d50fdde284bace9c9c	0.110	0.473	0.815	0.995	DESeq2
a21d80962524d271d2fb1e7fea55b278	-0.034	0.369	0.789	NA	DESeq2
50c56553dc023478a6af18a35701f532	0.309	0.534	0.568	NA	DESeq2
a4919e1150ed4c7142fb2f4971bae16c	-0.032	0.556	0.954	NA	DESeq2
b80923d6b13f6a77ec2df6188d14ef78	0.044	0.385	0.908	0.995	DESeq2
b0666fb528d3461015637c621c3c06d7	-0.529	0.549	0.335	NA	DESeq2
b7a556e86d717c302d496dc9dcb1cdba	0.230	0.390	0.580	NA	DESeq2
fbac536b073aea3c5c602b70d60acd28	-0.047	0.369	0.899	NA	DESeq2
643c1741f30ff3391285a9c5f4c8fb9a	-0.325	0.470	0.476	NA	DESeq2
3ec05736c2812246dfb33458e010a317	0	0	1	NA	DESeq2
e6e7045e990a59e43e9c959abf37ff99	-0.043	0.400	0.914	0.995	DESeq2
a3f844a585f2f68cdd63ae4bc5b7a648	0.244	0.519	0.636	NA	DESeq2
df27d1817d37fb803b5db79abfc5f7b1	0.014	0.519	0.979	NA	DESeq2
cbcf3bc14e9c7517c8d8b9d9e8ee8968	0.052	0.493	0.916	0.995	DESeq2
2936beb509fb387726efb1de687497c7	-0.079	0.369	0.834	NA	DESeq2
c181bd5670d35a84f0f61be939029dad	-0.373	0.453	0.371	NA	DESeq2
144f6363ec26cc3152dbed098b096931	0.489	0.554	0.373	0.995	DESeq2
f8f02835ec2bba91ddbe7dfee484da05	-0.135	0.369	0.711	NA	DESeq2
