"","average","sd","ratio","ava","avb","cumsum","p","padj"
"c54ec09676cdc3bb1d0c7ed717d6a8b9",7;45035840127639e-06,2;772598050948e-05,0;268713973838688,6;28310051589967e-06,9;06640918064594e-06,0;996134579817187,1,1
"0276904974425c5705aa4be22a1c63a7",7;43806223259052e-06,2;32711357673064e-05,0;319626094186612,0,1;4876124465181e-05,0;996147234632474,0;264,1
"b2c1126d746f984e745d6ccb29f4a5df",7;4199956754415e-06,1;78748420462294e-05,0;415108321307193,5;76262547173817e-06,1;00954770863564e-05,0;99615985871006,0;866,1
"fcab9131e5693f584fb576418173dcfd",7;40018005557554e-06,1;37493711499549e-05,0;538219528360015,4;96029566344513e-06,1;13995341328906e-05,0;996172449074158,0;363,1
"b7e121cea8e724fd3dd0953240573631",7;39734247017396e-06,1;92093550985431e-05,0;385090620285061,3;42714573594527e-06,1;20368841558156e-05,0;996185034610505,0;357,1
"5a2433818e90f7a4730919b6f5371ab8",7;39148578237402e-06,1;57862053962696e-05,0;468224351377099,4;17545698846065e-06,1;16806172129226e-05,0;996197610182523,0;275,1
"75a43d267b2305231d39ab64763af30f",7;37290228386861e-06,2;67952154416243e-05,0;275157417559531,0,1;47458045677372e-05,0;996210154137335,0;481,1
"8a78201c44bf792da6c69667a39fcc1a",7;36645745927482e-06,3;83016706538733e-05,0;192327314540518,0,1;47329149185496e-05,0;996222687127186,1,1
"0e3f557b9416abe7123ff2ff6c8b0893",7;34914202028054e-06,1;524794723345e-05,0;481975829779791,1;15559086542103e-05,4;3325357019717e-06,0;996235190657256,0;276,1
"0936fb4e71c0c3d0c1d734ce09d5fb77",7;32042541721294e-06,1;8629094743668e-05,0;392956583126571,1;0074154215083e-05,5;55689740204571e-06,0;99624764533007,1,1
"5e58bd48c541ece90bc174cdd08f4866",7;31340938613534e-06,2;76767878241673e-05,0;264243431448692,9;49239156896948e-06,5;52938314201668e-06,0;996260088066096,1,1
"ce418ee7da93e321928ebb20e759d6cc",7;26364497170802e-06,2;62061688921466e-05,0;277173096212655,1;4527289943416e-05,0,0;99627244613498,0;512,1
"bd552ba467c99e9fce1358dddf4c9ebb",7;26117258764819e-06,1;68483227369915e-05,0;430973023309071,7;42746532168686e-06,8;26822232358245e-06,0;99628479999745,1,1
"0be5ba8ab37a0da619e2f451204db9e7",7;25118813168825e-06,2;17307751028091e-05,0;333682903503561,8;44762856379504e-06,6;64014270287963e-06,0;996297136872775,0;734,1
"e5c920e2766434e4e40546732bf160ba",7;21446575161169e-06,2;65220226155519e-05,0;272017932274188,1;44289315032234e-05,0,0;996309411270142,0;47,1
"c9fa70b51499c9cd1efba61c3b906aec",7;21257061266845e-06,1;05258820122122e-05,0;685222445425513,7;2894649675407e-06,1;07013314124421e-05,0;996321682443198,0;554,1
"ccde469b353ce8a1b9aca2eb3cf9a4f2",7;21088797144009e-06,2;65877484570939e-05,0;271210929465378,6;66326839978278e-06,8;23445528593904e-06,0;996333950753476,1,1
"8295d50d1de08683f788c6fc57d467d2",7;19596352080403e-06,2;13408350077743e-05,0;337192219432023,1;0366118927726e-05,4;6967761328624e-06,0;996346193671903,1,1
"177d61ffc5bfc1ed52f6a38a8be8ce15",7;16468285864613e-06,1;88784217382737e-05,0;379517046391681,5;77386780383668e-06,9;55282187294428e-06,0;99635838337069,0;873,1
"fce963e5c03b247786dd6ebfdc90d4c9",7;15276884040391e-06,2;33934270363113e-05,0;305759768729113,1;25080106466004e-05,2;09711487324199e-06,0;996370552799452,0;485,1
"022d80a84eab6bec9151e73b3ec71040",7;14528654028084e-06,3;71516992131428e-05,0;192327314540518,1;42905730805617e-05,0,0;996382709498135,1,1
"fbf2a5c15a7c0e45704485883f63cdcb",7;14316194967016e-06,1;38996319868262e-05,0;513910149307571,7;00384462960375e-06,8;83859981170033e-06,0;996394862582126,0;846,1
"33a8b0f3d89ec63625246c7f9ea0580f",7;13068956513135e-06,2;85118794024946e-05,0;250095388819141,1;04707656223823e-05,4;08219916233273e-06,0;996406994446111,1,1
"3537a99f8fc065d48552077f86fb26b8",7;13022171622541e-06,1;6504671326574e-05,0;432012342150984,9;79843279502697e-06,5;51539500089423e-06,0;996419125514117,0;797,1
"9553b467a7f00bfbd306ffc23c9bef3b",7;12487454597507e-06,2;61954158011317e-05,0;271989366386284,7;15560713375001e-06,7;605256753468e-06,0;996431247484666,1,1
"8543e1c822a2fc418a2b9513044fbe05",7;12445108852618e-06,2;40355637937691e-05,0;296412896724857,1;42489021770524e-05,0,0;996443368734762,0;237,1
"e3a86c80e9e2f9ab9449b1bd9a99b862",7;11635656417921e-06,1;51261575025605e-05,0;470466908927439,4;94377693091229e-06,1;04822999613429e-05,0;996455476213165,0;524,1
"9c27be441391d9544f65fbdda1f15724",7;11181079297168e-06,2;18362938579481e-05,0;325687629926407,1;04494352587674e-05,4;34442610131202e-06,0;996467575957579,1,1
"13c0b08afdcc961f93cde6a0de0d12b6",7;08367873772881e-06,1;96426085894447e-05,0;360628208085119,1;19645649494008e-05,2;77184397844614e-06,0;996479627839262,0;626,1
"fb5e135b1f4ce52885bb9751b9490222",7;07536704833485e-06,1;87706342244063e-05,0;376938091901828,1;33035516302948e-05,1;13330114758074e-06,0;996491665579777,0;155,1
"30c24bc40fed365a61ee427bc9ad535d",7;06205005115433e-06,1;9024583051673e-05,0;371206561109539,7;42632662068687e-06,7;49576816318996e-06,0;996503680663297,1,1
"43c883e89bb379edf7a691c7e96244d1",7;06099366473984e-06,3;29191163098865e-05,0;214495237304388,1;55538734329473e-06,1;26776990821346e-05,0;996515693949524,1,1
"4dc3e05590f373682c8a1efc82811d31",7;06003209344834e-06,2;59572796962001e-05,0;271986593975865,7;01594646676936e-06,7;605256753468e-06,0;996527705599772,1,1
"208e5f1eeafec231053533593171deea",7;0562345489007e-06,2;8013977566681e-05,0;251882637233678,4;18091273970566e-06,1;02301929823604e-05,0;996539710789034,1,1
"bcb36bbecdd39af9beafab0b083128a6",7;05197082393962e-06,1;76035274658764e-05,0;400599870543533,4;9081488117506e-06,1;00576132007375e-05,0;996551708724168,0;609,1
"ac9ba8d3e0c58a1b65d1436a999f029c",7;03528525691941e-06,2;14086955545008e-05,0;328618118698987,5;83035984980993e-06,8;87407302280035e-06,0;99656367827116,1,1
"80e67b489634e4efa0faa51b57bd2c7f",7;02824611833266e-06,1;85202785832576e-05,0;379489222407606,7;43837699194177e-06,7;52601830029068e-06,0;996575635842049,1,1
"b24d32769e8a6fe349b62716b5fb0127",7;01657194491124e-06,2;14309594540878e-05,0;327403537855739,1;14256272886335e-05,3;0421027013872e-06,0;996587573550976,0;498,1
"2a68b14fd31dbe3452da79d5fd2fab0d",7;01215992890227e-06,1;90664637348111e-05,0;367774539968817,8;8054799659169e-06,5;84780274659599e-06,0;99659950375348,0;616,1
"c16857f27c86882437bf0e7b847006e0",6;95504534691778e-06,1;59843170481758e-05,0;435116828949005,9;45182581061067e-06,5;65253894237671e-06,0;996611336783566,1,1
"29217c6ae7f499fad6287d2608dd8e97",6;9530806969222e-06,1;72269150479731e-05,0;403617285948148,5;77892248048444e-06,9;0734674532419e-06,0;996623166471077,1,1
"78596ea028ae138f6fe45031fbec9a0e",6;94002632154374e-06,9;9000227388747e-06,0;701011149630207,1;17484724698022e-05,5;20180468531738e-06,0;996634973948407,0;289,1
"83ac6cdf00d2f2305ac0529bdbe2c4ba",6;92861700638596e-06,1;91986749301342e-05,0;360890375591017,7;00475199088802e-06,7;64974520097287e-06,0;996646762014394,1,1
"f4fad2e1f4dce369c282e0d4ea115c8a",6;91584602292732e-06,2;26475307490493e-05,0;305368655839783,1;0419302602761e-05,3;87503778161837e-06,0;996658528352351,1,1
"0875cf16dca4cefaa2caa08015368e51",6;90959091100052e-06,1;92837072350432e-05,0;358312373589871,7;91704940093133e-06,6;46763594970766e-06,0;996670284048117,0;611,1
"b925f80f867c27f4396f6f9145f2a0b9",6;88157741169009e-06,3;57805516503499e-05,0;192327314540518,1;37631548233802e-05,0,0;996681992082859,1,1
"2b97e805bca6531d0d864ff4e0449d7b",6;87948416299304e-06,2;56185040294685e-05,0;268535748811863,1;37589683259861e-05,0,0;996693696556233,0;482,1
"dda1120ebf811b18d91ae303899cbf13",6;8781387046875e-06,1;57611498417737e-05,0;436398281453904,7;1414811286933e-06,7;77317629323424e-06,0;996705398740499,1,1
"c504443cce16e44d7753bb7c5992b370",6;87249086432183e-06,2;31781157567531e-05,0;296507746205361,5;79298386135415e-06,8;3657824288148e-06,0;996717091315761,1,1
"fed4215c25e2f497f1bc004727f11b1a",6;85626132340167e-06,8;55412484105572e-06,0;801515228126539,5;90392779369155e-06,1;11368845668863e-05,0;996728756278744,0;268,1
"94726f19ebf4b309156483baab91b3f4",6;85484958906804e-06,1;88091297720637e-05,0;364442676090695,9;03109786999374e-06,5;3236797274276e-06,0;99674041883986,0;748,1
"852a68ea2af2909c327daf9f111558ab",6;8447310781212e-06,3;55889702639154e-05,0;192327314540518,0,1;36894621562424e-05,0;996752064185755,1,1
"1201ba4857f864109e6467ab9d08a592",6;8447310781212e-06,3;55889702639154e-05,0;192327314540518,0,1;36894621562424e-05,0;99676370953165,1,1
"6d764b67e008b48320c8fc3ed5b62919",6;83355152771312e-06,2;56252148738313e-05,0;266672945431244,3;53469495908305e-06,1;05111002663863e-05,0;996775335857115,1,1
"f2c60f5116687383c7686e7e74d2774a",6;83058618136819e-06,1;30560659211328e-05,0;523173383362907,1;14618377730183e-05,3;65640393473756e-06,0;99678695713746,0;281,1
"b34dc7f81bd0d40b5a5454c7e0d15a4c",6;8303522640341e-06,3;55142080590697e-05,0;192327314540518,1;36607045280682e-05,0,0;996798578019828,1,1
"64d3ecb799e7cd9ca63522ec343a5a24",6;82518062068061e-06,1;98015735182573e-05,0;344678700123892,1;36503612413612e-05,0,0;996810190103373,0;236,1
"739d4530f2c2ea2ca8e812b7c5fa08c2",6;82424639146445e-06,2;31221964168206e-05,0;295138328056933,1;19217515082485e-05,2;01453148712714e-06,0;996821800597459,0;507,1
"a19e9153a5fb57383bc3a5a90e6fddd2",6;81233284553666e-06,3;54205166427439e-05,0;192327314540518,1;36246656910733e-05,0,0;996833390822324,1,1
"29c4263cc4977a605364f02143f79389",6;74395413948366e-06,2;60588380209206e-05,0;258797193262013,9;25069380203515e-06,4;5631540520808e-06,0;996844864710452,1,1
"b559eb7a65bd7a4a905a8ef652ea27fa",6;73779301009454e-06,1;76422318755995e-05,0;381912734035278,2;19056820827474e-06,1;18353753670861e-05,0;996856328116286,0;232,1
"d86aa5f2c320626768ce86bef9eb6dde",6;73462089025969e-06,2;09711848633879e-05,0;321136880635542,7;13408844873651e-06,6;8447310781212e-06,0;996867786125204,1,1
"4d24a21acedcd255d86dc6174c46fb37",6;73120647153148e-06,3;49987025379768e-05,0;192327314540518,1;3462412943063e-05,0,0;99687923832497,1,1
"6f817269ac9cefeefd0b2f2f3a8565ce",6;72774828042414e-06,1;64402113189674e-05,0;409225170522122,5;95352063351234e-06,8;35247887498056e-06,0;996890684641111,0;616,1
"0277102a716eb4b29c955229c1f0bd05",6;72294217462977e-06,3;49557325785539e-05,0;192327314540518,0,1;34458843492595e-05,0;99690212278034,1,1
"dcaaaf72241d257b335ed463e29c5ec7",6;69826134273103e-06,1;65502555547921e-05,0;404722532564856,6;27119678506136e-06,8;00932059494098e-06,0;996913518928609,1,1
"fab13f84f56cdf4e7a635448959cd295",6;66316453771937e-06,1;73813016843044e-05,0;383352447287438,1;14935049617383e-05,2;3326852356187e-06,0;996924855364608,0;244,1
"911d5094504324bf0df7b2d2841347d6",6;65914576756378e-06,2;4970272829098e-05,0;266682939875764,1;20145332345331e-05,1;5210513506936e-06,0;996936184963236,0;493,1
"8e88f71933cde1f50fc816f6c139c5a7",6;62830989278442e-06,7;97670674446584e-06,0;830958201814687,1;06986587772708e-05,6;84871127933816e-06,0;996947462098965,0;655,1
"68e35a562f438664c11fe86c37578285",6;60488369026911e-06,1;23397665086619e-05,0;535251917905642,7;55728009667772e-06,7;27311857435398e-06,0;996958699378311,1,1
"73594c44f2dcb5bbcf25a98b5c6b4531",6;60352340925811e-06,1;73401984539781e-05,0;380821674376118,8;8415656379575e-06,5;0930613773185e-06,0;99696993434333,0;742,1
"d4625183df556ee2e5d2519c099ee49f",6;59822076829305e-06,2;18714402877173e-05,0;301682042037192,9;50783383082915e-06,4;12708959705161e-06,0;996981160286652,1,1
"631d7cbb3195e4a6b0a943889d8eb5de",6;58726489080584e-06,1;98352957466899e-05,0;33209814337682,2;73601404341288e-06,1;09169530665644e-05,0;996992367590091,0;615,1
"e0caa66597d86b2d2a8d56d8a6a2b698",6;53423434798034e-06,2;10519735464889e-05,0;310385833116826,5;45684725193172e-06,8;13516763778363e-06,0;997003484669531,1,1
"c8ada1e24b20a48d84b9da10bf16b33b",6;52416405124535e-06,2;42185875617695e-05,0;269386645055393,1;30483281024907e-05,0,0;99701458461578,0;499,1
"f3bd66022e93d9006540b6e3ecc7749b",6;52142441495743e-06,2;40018744704402e-05,0;271704796347842,6;2215493731789e-06,7;26569584053444e-06,0;997025679900923,1,1
"fc98c99f3815b54076495b3d516f11d1",6;51012150583653e-06,1;25889572280815e-05,0;517129527719321,3;57532054655675e-06,1;04013637689581e-05,0;997036755955758,0;146,1
"b02832d2885cc15f2d527e5196240109",6;50346707500552e-06,2;58293019538448e-05,0;251786404705275,1;3006934150011e-05,0,0;997047820689017,0;508,1
"689cd625db2516fd32d425531224317b",6;50341445115943e-06,1;2596189557388e-05,0;516300141525339,7;89903424616621e-06,6;63461048558953e-06,0;997058885332743,1,1
"030f1798c8290d97886abfd137b0eb3f",6;48697643102275e-06,1;65818756208449e-05,0;391208846294085,7;11739045006661e-06,6;80072238636955e-06,0;997069922009493,1,1
"6862eb4e7917d8f60bf4f7de13490a2b",6;46475035163746e-06,1;93501589717747e-05,0;334092880635623,4;55356817602273e-06,8;96099567924044e-06,0;9970809208717,1,1
"43ef03033832933a68cdd54f58c63390",6;46065397457419e-06,1;544549386064e-05,0;418287303265711,6;36851710120564e-06,7;46257900525782e-06,0;997091912764498,1,1
"2d190807cdb856955a14dd55c6797b7b",6;45094699901946e-06,3;35415019672644e-05,0;192327314540518,0,1;29018939980389e-05,0;997102888142244,1,1
"03c0257aee680e9002600fcd56cbf0f7",6;41939807012787e-06,1;72597422606704e-05,0;37192896470741,5;02538377180737e-06,8;41444408909825e-06,0;997113809843931,0;71,1
"9c90f48f39008b1af68562bed9146464",6;418769327393e-06,1;23460523249113e-05,0;51990459447847,4;64239796302537e-06,1;01848215346694e-05,0;997124730475901,0;693,1
"4dba75898141f2d9e07f8bdbf535a0da",6;41552693412622e-06,2;06239802344768e-05,0;311071231701506,1;15076109695442e-05,1;54401671515964e-06,0;997135645591395,0;473,1
"230aef9a5738067323a9b108e63ff13a",6;39257976784739e-06,1;64780263483172e-05,0;387945718298976,6;49537067541545e-06,7;16989606664317e-06,0;997146521665519,1,1
"8343d43915f32c4108f1c1f2a8926f9b",6;3640267997207e-06,1;686447587467e-05,0;377362857109559,8;73203006885408e-06,4;6197399640769e-06,0;997157349160788,0;603,1
"3cbfb0c0dcd7972138daa4cee4620e2b",6;35159460084381e-06,1;39175301884464e-05,0;45637368950107,5;62267746577869e-06,8;14899325343797e-06,0;997168155504422,0;856,1
"0904ced6a18033c35ff0556e54d33bfa",6;31471955103909e-06,2;20579002227853e-05,0;286279268981194,7;80611687318183e-06,5;19434701573453e-06,0;997178899110352,1,1
"571a06fa430dd08f9682f7505dbcd395",6;30574825568687e-06,1;6322687989592e-05,0;386318004712684,6;77594472682309e-06,6;70792207023548e-06,0;997189627452886,1,1
"7b8dfda80463b5e8f5c31e5114b71b55",6;28310051589967e-06,3;26687893028112e-05,0;192327314540518,1;25662010317993e-05,0,0;997200317263482,1,1
"5a465315e25d46bb1cc71f1a8ae678b2",6;2808255583325e-06,1;40092855619217e-05,0;448333038153227,8;65510744620155e-06,5;05456898291211e-06,0;997211003203557,1,1
"97038e4ecd0eed57f15ac59979de5b2b",6;27958796708662e-06,2;00018101062594e-05,0;313950984122257,3;43368074552076e-06,9;57503910996654e-06,0;997221687038045,1,1
"94da80494c17405344a3bb6f01daca80",6;23540138615593e-06,2;32249788373697e-05,0;268478237582847,1;24708027723119e-05,0,0;997232295695289,0;493,1
"ad3d3e6f3f8fd6d0784bd47ab24809d6",6;23524782679483e-06,1;64298923252847e-05,0;379506311018189,8;05146866307142e-06,4;99413189502335e-06,0;997242904091274,0;608,1
"23a043d202ef07d892b8f6e95e39decf",6;2243917621329e-06,1;93983922077155e-05,0;320871528706241,9;77335572336044e-06,3;12133243438959e-06,0;997253494017193,1,1
"026c0b0dd2fc3c0d0c245ab80326ad15",6;20955110725198e-06,2;2990377554173e-05,0;270093481180124,5;47202808682576e-06,7;33793327673717e-06,0;997264058693829,1,1
"63f7083c459a3835046f8250dcbc158c",6;18908857774301e-06,1;94396681495672e-05,0;318374188804288,4;56952764792703e-06,8;30003505255652e-06,0;997274588556352,1,1
"b9acaec8b8d544a61baabe1e7c9c3bfa",6;17972449220673e-06,1;77017061246948e-05,0;349103326463301,8;34670809148336e-06,4;5631540520808e-06,0;997285102487203,0;757,1
"765bcc24f56b76dc7fd8a63f29ae24c4",6;14861487427518e-06,2;23358786098183e-05,0;27527974080108,0,1;22972297485504e-05,0;99729556348942,0;471,1
"d94dea5eb4a36018b1d7abaaa9541780",6;09682370715267e-06,1;30737997121467e-05,0;466339078262625,8;59771304356853e-06,5;4419603583349e-06,0;997305936376261,1,1
"eee61e48c36178aeb4908186be39f51f",6;06685698327443e-06,1;89244687103882e-05,0;320582684571967,0,1;21337139665489e-05,0;997316258278942,0;214,1
"7815430123a306a41cce14aae0f6fc8d",6;06203221944627e-06,1;4413733871897e-05,0;420573341600654,6;45196249015679e-06,6;50747672008526e-06,0;997326571972967,0;79,1
"0b0f63d628fe3d62d49ac8373a374604",6;04595659744965e-06,1;50234814991142e-05,0;402433789917877,3;25254869715909e-06,9;44968351521944e-06,0;997336858316585,0;455,1
"72fcb43d52eb93e44d2db500215a2d9b",6;0438665877055e-06,1;46703925672586e-05,0;41197715466689,4;99512981170986e-06,7;9316650937942e-06,0;997347141104346,0;855,1
"e67b1418a1cf886290fba536b4499235",6;03371783292843e-06,2;39754354994401e-05,0;251662491514256,1;20674356658569e-05,0,0;99735740662543,0;495,1
"7a1359f335c136b78a2d546e567f47b1",6;03342148716852e-06,1;56769021712523e-05,0;384860568833068,5;35468042987294e-06,7;47711689158881e-06,0;997367671642323,1,1
"8ea1c05d0aa6301132d4e4f26e4890eb",6;02488069978511e-06,1;85284716702934e-05,0;325168789255553,1;20497613995702e-05,0,0;99737792212827,0;267,1
"5b67de74c860a264b117e51828baddba",5;99750503790423e-06,3;11838443345016e-05,0;192327314540518,1;19950100758085e-05,0,0;997388126038384,1,1
"14a0d632fb7a0a6d2c6e6f669ff731ae",5;97605869987117e-06,1;94579105270792e-05,0;307127463226557,1;19521173997423e-05,0,0;997398293460574,0;226,1
"af9b4e6dd563850ee5437d06c9a9f1f6",5;97135475194672e-06,1;73317251755428e-05,0;344533200905645,1;19427095038934e-05,0,0;997408452879659,0;227,1
"ca10b42e5053d2c7418dc138b0707773",5;96357096286516e-06,2;39659080731439e-05,0;248835593655135,3;33163419989139e-06,8;83348159725975e-06,0;997418599055723,1,1
"135d6a9d92b7c150592fa8e1026b1eb8",5;96153232038979e-06,1;78439632684845e-05,0;334092389156554,4;85190764878981e-06,7;61509214521975e-06,0;997428741763324,1,1
"5fea7ca8d4974598ff09f2ae6d10d4c2",5;9555879861777e-06,2;4137538723879e-05,0;246735512444188,9;77426343843605e-06,2;3483880664312e-06,0;997438874357478,1,1
"1bd0355fba9ffa62ab6f4dcbeb3cdbba",5;95162277309119e-06,1;28191717044535e-05,0;464275142755405,7;03023933310214e-06,5;95507012397425e-06,0;997449000205381,1,1
"6da943412f98289f2c99e1d26cb8888e",5;94832295126952e-06,1;77206560385206e-05,0;335671712059601,0,1;1896645902539e-05,0;997459120439101,0;242,1
"9916154be42823743d00521b257100a8",5;93878068095887e-06,1;66317313534845e-05,0;357075313131164,1;15155184180952e-05,4;6078192850139e-07,0;997469224437992,0;233,1
"94337f8c33586696047bae5dd3b13fe7",5;93717076281428e-06,2;20539047906431e-05,0;269211770848547,7;15560713375001e-06,5;08171396048459e-06,0;997479325697834,1,1
"3c1692c5456a8d504392d4e24a6878e7",5;9259224049868e-06,2;20139532102162e-05,0;269189379499394,7;14528654028084e-06,5;06860121351529e-06,0;99748940782018,1,1
"ed1c6061f431529b10813452ef254688",5;901803916441e-06,1;88350186421306e-05,0;313342079908523,6;15935646319279e-06,6;0842054027744e-06,0;997499448908314,1,1
"d160de01e961cceebd86993830422e4c",5;89413877074771e-06,7;87017203279487e-06,0;74892121114849,9;19872719885531e-06,5;03043075939049e-06,0;997509476955283,0;282,1
"51dc07f87fa1d3d9f3c2889fdcf21e28",5;86940829235414e-06,1;49734370690217e-05,0;391988042912155,8;60808056062852e-06,3;74559892126751e-06,0;997519462926825,0;606,1
"da238dca69753a6c44b763bca0c10ee4",5;85167060356783e-06,1;8736093476198e-05,0;312320741300832,8;19654367840696e-06,3;93607809178934e-06,0;997529418720189,1,1
"60fc5967ca3752f67cc8b8e799ed86f8",5;84877467766085e-06,2;20954343991283e-05,0;264705122877855,4;46700779716211e-06,7;54961354367116e-06,0;997539369586542,1,1
"c916a17ffd70bb29a8c7a6fe2ab09f0a",5;84048735991295e-06,1;79033379941732e-05,0;326223375876264,4;40420954348166e-06,7;77559664360417e-06,0;997549306353191,1,1
"c06ecdd4c9ebcf594a1339104d361c44",5;83035984980993e-06,3;03147780321221e-05,0;192327314540518,1;16607196996199e-05,0,0;997559225889309,1,1
"5a0db11cfdb08e9181cdbca68fd056e6",5;82977382240173e-06,1;51443684280714e-05,0;384946645354701,6;12669605495844e-06,6;26834306455768e-06,0;997569144428383,1,1
"f5119950c75ae079a70f9419c319e853",5;8295126179691e-06,2;15634160543219e-05,0;27034272321619,5;18462447764908e-06,6;8447310781212e-06,0;997579062523055,1,1
"3015b97fbadff670d63716e1225d5d77",5;82364683657954e-06,2;16314123211133e-05,0;269221757235674,4;9860788678011e-06,7;01736329591519e-06,0;997588970637926,1,1
"99a79fa5c40815a35e56955115780a60",5;7903530520163e-06,1;67937851231513e-05,0;344791421919167,0,1;15807061040326e-05,0;997598822108111,0;224,1
"8b9d6834a6476ae9b362cd81518a99c6",5;78103310873184e-06,1;38713727399169e-05,0;416759985988704,2;14358596208425e-06,9;92838323173488e-06,0;997608657721726,0;239,1
"a65ae17cbab38f12f898ab327c41630f",5;77242593386451e-06,1;73404287354761e-05,0;332888305238667,7;42418717924805e-06,4;65096377271298e-06,0;997618478691445,1,1
"e5254f305a57803d090a08f19643082f",5;73696393594857e-06,1;78100132086376e-05,0;32212013931389,8;97462226230568e-06,2;91585654452338e-06,0;997628239327569,1,1
"7699d2c89fc18d93db0dd02f4b99f322",5;73180272187429e-06,1;58356954355975e-05,0;361954594617273,4;3896863639857e-06,7;68448648647039e-06,0;997637991182614,1,1
"fcc45387f4dbbe550184b94427e9e158",5;72528821882877e-06,2;21456599226512e-05,0;258528679607004,3;85368335054645e-06,7;87215618357868e-06,0;99764773195415,1,1
"f63616cb620280fbf9893c3e1314109e",5;71171521012633e-06,2;14057193284689e-05,0;266831267031047,1;14234304202527e-05,0,0;997657449633124,0;5,1
"c9f61b02a9afdee5e0e0131fa9ca2e0d",5;6968585944855e-06,1;69120076318357e-05,0;336852886925237,3;6736163324084e-06,8;2449031897638e-06,0;997667142035658,1,1
"5eb8fec211f060d0909ef6283502332c",5;68481619876266e-06,2;5437788207165e-05,0;223479185865752,1;13696323975253e-05,0,0;997676813949752,0;494,1
"ac5ec38b7c55d53e9333ff12f4fd8a06",5;66315832326692e-06,1;74439267965146e-05,0;324649282774933,6;14698890037354e-06,5;61839838190127e-06,0;997686449016021,1,1
"b9efcaecbb4b87d241d7bab0ce6ae280",5;65855636751044e-06,2;05291597878999e-05,0;275635068652233,0,1;13171127350209e-05,0;997696076252711,0;523,1
"3d48b90483c0233f8639e8d3436f5b2e",5;64256036846258e-06,2;04586807323478e-05,0;275802748099048,0,1;12851207369252e-05,0;997705676274461,0;472,1
"ea3975a4b45d0eb0e128ec5d28b67592",5;64243029237463e-06,9;73635330776933e-06,0;579521933316876,7;68229366382227e-06,5;19845103953204e-06,0;997715276074905,0;889,1
"50c6f2acbf7a6778ac3ea2db493af548",5;64158385096356e-06,2;2702569749173e-05,0;248499791578399,8;37563961967896e-06,3;13118408857494e-06,0;997724874435248,1,1
"16c6b4101c0c27fabd2c686ec9b5c81c",5;59098234063297e-06,1;7072306763159e-05,0;327488394989361,4;48747098102099e-06,7;19478004516718e-06,0;997734386704248,1,1
"0b61fd703732b89ed104e9c6b7a92904",5;57787853710861e-06,1;63235986144953e-05,0;341706425699263,4;69386605583823e-06,6;9589595582543e-06,0;997743876678972,0;738,1
"0bbedfebf1cfe51ff6c203949e651ac5",5;56682666138849e-06,2;89445452648678e-05,0;192327314540518,0,1;1133653322777e-05,0;997753347850486,1,1
"d72aaf635c1d1a4cbe6d2284a2380379",5;56550159598457e-06,1;49451052493212e-05,0;372396279794507,7;21573479652808e-06,4;54531978260066e-06,0;997762816767588,0;85,1
"b27cd5ee405408ff04baf4199d31d0a8",5;56185134203831e-06,2;0490855263007e-05,0;27143090274418,5;20407791545455e-06,6;29134461972597e-06,0;997772279474297,1,1
"2a07965d3ca40965f4eeea29372e8056",5;54594182699707e-06,1;88324628346995e-05,0;294488398871468,8;3148469785884e-06,3;11769938726815e-06,0;997781715113207,1,1
"1b48dbade31fa83c58bcd71cfb5c6ae7",5;54047162917227e-06,1;14637374093536e-05,0;483304129476275,5;62178374790669e-06,6;51736308076821e-06,0;997791141445346,1,1
"a0db49c768a9f3565302043b0e8097f3",5;53198850324785e-06,2;07906687148062e-05,0;266080354563497,7;01594646676936e-06,4;35941750432067e-06,0;997800553344641,1,1
"c7a6d10ab27f2b95872efff52a3bcfd5",5;51999887334439e-06,1;63723774363507e-05,0;337153165128518,7;97010934963896e-06,3;58153646322478e-06,0;997809944845269,1,1
"48a711432cd99c4fb0fc8d1b5a131a5e",5;48529494044919e-06,2;16953267784528e-05,0;252833017749105,1;09705898808984e-05,0,0;997819277302043,0;482,1
"f432f1f4790c8a6fab7a1bf2a004db85",5;48341188869804e-06,2;01682802340175e-05,0;271882967961207,6;01923089550834e-06,5;32817694972526e-06,0;99782860655507,1,1
"046f34ce2271a15ba0410314399e4f61",5;48254302712112e-06,1;63786139156842e-05,0;334737912215576,6;89438831002001e-06,4;5631540520808e-06,0;997837934329851,1,1
"e7d9451c2c81c07c9b4c074853876bdd",5;47698233359738e-06,8;56901916610767e-06,0;639160938659121,9;16946717973895e-06,3;23250220196485e-06,0;997847252643896,0;197,1
"d5877514309e8ace22019751674c81d1",5;46550492540153e-06,1;61896160336013e-05,0;337593239645583,3;30381921501255e-06,8;06833249774098e-06,0;997856551430746,0;765,1
"3e599da4baf2b3e147ab3588c5f7dc89",5;44558178659891e-06,2;23158217185848e-05,0;24402335953705,8;32394997154722e-06,2;76469157100834e-06,0;997865816321183,1,1
"48daf26b5099d55a7853c53450966788",5;43858726317606e-06,1;39921188196853e-05,0;388689328132676,9;10995579126303e-06,2;24918748102248e-06,0;997875069311422,0;36,1
"c9ef924196d997d0be81f4680ceed201",5;43699635073916e-06,1;99989891227754e-05,0;271863558570935,1;08739927014783e-05,0,0;997884319594949,0;47,1
"2988468e6caaf180e760d808ca6e1a89",5;42837454896901e-06,1;56957237826539e-05,0;345850540194149,0,1;0856749097938e-05,0;997893555209694,0;245,1
