"","taxon","mean;difference (Infected - Healthy)","se (Infected - Healthy)","W","p;val","q;val","diff;abn"
"df659ab8d8e5080fc039c1e22fea0819","df659ab8d8e5080fc039c1e22fea0819","-0;3921859568","0;31942356","-1;2277928198","0;21952475175","0;99933274","FALSE"
"93096f61db3cc510f96ec127a5099276","93096f61db3cc510f96ec127a5099276"," 0;1407723416","0;35197429"," 0;3999506404","0;68919287246","0;99933274","FALSE"
"fd5e178a1eb8c7da0ce0f236f0ecfe97","fd5e178a1eb8c7da0ce0f236f0ecfe97","-0;1740777185","0;15773251","-1;1036261110","0;26975535972","0;99933274","FALSE"
"10d47a7a299d3f30377ee29f98c7b5c2","10d47a7a299d3f30377ee29f98c7b5c2","-0;3286691886","0;39848527","-0;8247963364","0;40948722696","0;99933274","FALSE"
"32da550461e78890f9b869d63531a795","32da550461e78890f9b869d63531a795","-0;1207021689","0;35995757","-0;3353233243","0;73738120100","0;99933274","FALSE"
"0b60ee0e38c3fc59567c45781ede7c8e","0b60ee0e38c3fc59567c45781ede7c8e"," 0;0452951284","0;22583872"," 0;2005640492","0;84103947137","0;99933274","FALSE"
"e1dc5898bba17c55d5f8a2ffb73e83e8","e1dc5898bba17c55d5f8a2ffb73e83e8"," 0;0306894086","0;31696921"," 0;0968214183","0;92286821453","0;99933274","FALSE"
"727705172701b25d75a9814166f61e54","727705172701b25d75a9814166f61e54"," 0;6695448134","0;35566768"," 1;8825011545","0;05976800327","0;91998836","FALSE"
"494fd7abdb4751d2122ffcb09b56359a","494fd7abdb4751d2122ffcb09b56359a"," 0;0859578662","0;18957265"," 0;4534296715","0;65023937467","0;99933274","FALSE"
"79b7b8d45c414c04b0394f6642abe05c","79b7b8d45c414c04b0394f6642abe05c","-0;0286729815","0;23765828","-0;1206479378","0;90396989723","0;99933274","FALSE"
"538dba44ddcb4053c09c3bc69ace258e","538dba44ddcb4053c09c3bc69ace258e","-0;1999392233","0;26999178","-0;7405381880","0;45897349842","0;99933274","FALSE"
"26f4d4fa44e778b4c48f6a980160146b","26f4d4fa44e778b4c48f6a980160146b"," 0;1158607975","0;34529969"," 0;3355369267","0;73722009407","0;99933274","FALSE"
"99e8517202303e369b09b5629f7709b0","99e8517202303e369b09b5629f7709b0","-0;2509148765","0;43084159","-0;5823831358","0;56030863830","0;99933274","FALSE"
"93ea02edebe4b8e9f956f3034461c353","93ea02edebe4b8e9f956f3034461c353","-0;2176653448","0;16080209","-1;3536225906","0;17585681592","0;99933274","FALSE"
"0bc1b28e0da630e6335990562a7ae292","0bc1b28e0da630e6335990562a7ae292"," 0;4844308049","0;31984517"," 1;5145790741","0;12987903485","0;99933274","FALSE"
"4cf0d4c76e91a60016f335b0cb8f868a","4cf0d4c76e91a60016f335b0cb8f868a","-0;4913691291","0;28073288","-1;7503084338","0;08006510640","0;99933274","FALSE"
"7d506b25a270f32707eac0f21b40a496","7d506b25a270f32707eac0f21b40a496","-0;1225127171","0;31928586","-0;3837085601","0;70119446736","0;99933274","FALSE"
"9cfec83adc5f53e3b3384c03c833f670","9cfec83adc5f53e3b3384c03c833f670"," 0;2402657734","0;39720634"," 0;6048890693","0;54525270650","0;99933274","FALSE"
"474806b1355a5db1b90aa1d8e33adb5f","474806b1355a5db1b90aa1d8e33adb5f","-0;2512178611","0;26922058","-0;9331302211","0;35075273717","0;99933274","FALSE"
"72f058799a28e938745525e8d4c2e567","72f058799a28e938745525e8d4c2e567","-0;1058244806","0;26623131","-0;3974907435","0;69100561111","0;99933274","FALSE"
"957bb0fe38740142ff0c6f75351dbba7","957bb0fe38740142ff0c6f75351dbba7"," 0;0001588944","0;22120091"," 0;0007183263","0;99942685862","0;99962037","FALSE"
"7dc5d0d0e03804e9870dce0232e1afa9","7dc5d0d0e03804e9870dce0232e1afa9"," 0;3758261304","0;33072217"," 1;1363802079","0;25579747544","0;99933274","FALSE"
"a9e29dca0a31a46e4aeeec32e2fd8fdb","a9e29dca0a31a46e4aeeec32e2fd8fdb","-0;2939052228","0;34219909","-0;8588720061","0;39041113546","0;99933274","FALSE"
"fed4215c25e2f497f1bc004727f11b1a","fed4215c25e2f497f1bc004727f11b1a"," 0;1880856702","0;16258243"," 1;1568634652","0;24732814745","0;99933274","FALSE"
"09bb63cf7380fb6db5f8cfd65c886c5d","09bb63cf7380fb6db5f8cfd65c886c5d"," 0;0321462034","0;35489965"," 0;0905782902","0;92782768292","0;99933274","FALSE"
"f9fbff73df111313aa10a817e3e58b8d","f9fbff73df111313aa10a817e3e58b8d","-0;3681702007","0;58277126","-0;6317576431","0;52754525522","0;99933274","FALSE"
"fbac826e11b253661b44dddc5cff997c","fbac826e11b253661b44dddc5cff997c"," 0;1887730489","0;27538317"," 0;6854923218","0;49303330417","0;99933274","FALSE"
"9ee35ed616df91aca89932056d27d60d","9ee35ed616df91aca89932056d27d60d"," 0;1411610379","0;27732755"," 0;5090047435","0;61074889922","0;99933274","FALSE"
"bb25557cd978732bbad440498c0e17f9","bb25557cd978732bbad440498c0e17f9"," 0;0816986548","0;24144888"," 0;3383683342","0;73508563392","0;99933274","FALSE"
"07a7cdeea5aa2e75283d76e36d49342d","07a7cdeea5aa2e75283d76e36d49342d","-0;3982358575","0;31587420","-1;2607419665","0;20740182862","0;99933274","FALSE"
"a83d5208bdd44a521e3df7ef39722f2e","a83d5208bdd44a521e3df7ef39722f2e"," 0;0413956468","0;26870033"," 0;1540587876","0;87756338299","0;99933274","FALSE"
"1f250e981554452d6d09e6884159d0fb","1f250e981554452d6d09e6884159d0fb","-0;5760910265","0;19133900","-3;0108394657","0;00260526551","0;25103735","FALSE"
"fa5e76cc999cfbb789c2f7ed7afec1c1","fa5e76cc999cfbb789c2f7ed7afec1c1","-0;4582587938","0;48780382","-0;9394325695","0;34750869754","0;99933274","FALSE"
"49f5a2511ce385a99ad39b8df69389b0","49f5a2511ce385a99ad39b8df69389b0"," 0;0930140849","0;38573910"," 0;2411321139","0;80945272366","0;99933274","FALSE"
"195f28a7f99915e5461981f5da73bac8","195f28a7f99915e5461981f5da73bac8","-0;2264690906","0;45930369","-0;4930704836","0;62196278577","0;99933274","FALSE"
"b97e544021cf006a77f6a71014959a72","b97e544021cf006a77f6a71014959a72","-0;1459728043","0;34466112","-0;4235255853","0;67191183549","0;99933274","FALSE"
"c9ae22b1fb3dd4ad5c9e1e47e874054e","c9ae22b1fb3dd4ad5c9e1e47e874054e","-0;3346636346","0;42724306","-0;7833097062","0;43344526479","0;99933274","FALSE"
"7b17029070189baa1db86234d3a6ae4e","7b17029070189baa1db86234d3a6ae4e"," 0;0871174716","0;33125174"," 0;2629947568","0;79255462035","0;99933274","FALSE"
"825b31824070ac279ba4792a7b5bf57c","825b31824070ac279ba4792a7b5bf57c"," 1;6857564487","0;48035326"," 3;5094097954","0;00044910237","0;08895830","FALSE"
"c58a6007062497ce63694a91c9597615","c58a6007062497ce63694a91c9597615"," 0;2436697010","0;12420582"," 1;9618219237","0;04978322030","0;89498330","FALSE"
"115a3617f78f70b8574d38a6e34b567f","115a3617f78f70b8574d38a6e34b567f","-0;7015436082","0;46298359","-1;5152666755","0;12970488392","0;99933274","FALSE"
"4e7e85963171b005b0ed977b8a46fa4c","4e7e85963171b005b0ed977b8a46fa4c","-0;1917982193","0;34977412","-0;5483487948","0;58345242881","0;99933274","FALSE"
"d44745c5c8118e7477e6267109fb9555","d44745c5c8118e7477e6267109fb9555"," 0;1283436558","0;26997969"," 0;4753826298","0;63451427305","0;99933274","FALSE"
"99da8983d892a038abaf5b7710009cde","99da8983d892a038abaf5b7710009cde"," 0;3433406479","0;25320918"," 1;3559565466","0;17511299417","0;99933274","FALSE"
"3317f8c67b7978d4c16e4a4a01121eb9","3317f8c67b7978d4c16e4a4a01121eb9","-0;0033782076","0;37122389","-0;0091001892","0;99273919976","0;99933274","FALSE"
"2608e38f5c5565c0afee7492c301471f","2608e38f5c5565c0afee7492c301471f","-0;0790983729","0;31278318","-0;2528856332","0;80035659175","0;99933274","FALSE"
"dcbc7f500101567dd3a49c13c37594d5","dcbc7f500101567dd3a49c13c37594d5","-0;6383011786","0;34687834","-1;8401298228","0;06574917983","0;96096939","FALSE"
"7f03f3dee6049dece09606659aefd2ef","7f03f3dee6049dece09606659aefd2ef","-0;1786332821","0;29904071","-0;5973543936","0;55027079586","0;99933274","FALSE"
"fbb0aca6e880fd2d9c8a54c2b0d6fde1","fbb0aca6e880fd2d9c8a54c2b0d6fde1"," 0;0148426794","0;30408029"," 0;0488117109","0;96106934938","0;99933274","FALSE"
"f561ec1393d3a11a0e93ed2d473d795f","f561ec1393d3a11a0e93ed2d473d795f","-0;1234202239","0;39910616","-0;3092415891","0;75713775976","0;99933274","FALSE"
"f1428328440337cab0b024fae3917094","f1428328440337cab0b024fae3917094","-0;0057108725","0;50169467","-0;0113831637","0;99091774560","0;99933274","FALSE"
"fc68b15c5ada48e38d954c85698e4301","fc68b15c5ada48e38d954c85698e4301"," 0;2721466918","0;21938218"," 1;2405141453","0;21478528548","0;99933274","FALSE"
"d54ab281f7a66100f796a9dda1f9e8c2","d54ab281f7a66100f796a9dda1f9e8c2","-0;0144252623","0;31386555","-0;0459600057","0;96334212703","0;99933274","FALSE"
"8e46e76197ca8495afba0a61a1362b8e","8e46e76197ca8495afba0a61a1362b8e","-0;0777175603","0;39126993","-0;1986290123","0;84255295728","0;99933274","FALSE"
"d276ed46e8712699334ef8f1934ab016","d276ed46e8712699334ef8f1934ab016"," 0;0516726026","0;27595048"," 0;1872531723","0;85146213660","0;99933274","FALSE"
"9355a2b0039b8a2c707c64d948716a58","9355a2b0039b8a2c707c64d948716a58"," 0;4601677234","0;27802313"," 1;6551418601","0;09789572542","0;99933274","FALSE"
"cc48687a1f390422719f294a9adc508f","cc48687a1f390422719f294a9adc508f","-0;0585216243","0;29874656","-0;1958905344","0;84469584620","0;99933274","FALSE"
"73ab44635523ebf1f6c8fdf143a99e15","73ab44635523ebf1f6c8fdf143a99e15","-0;0963536834","0;24303405","-0;3964616551","0;69176449001","0;99933274","FALSE"
"09afb2d94960ea34bb63d6ab4b8fc3f1","09afb2d94960ea34bb63d6ab4b8fc3f1","-0;0069074926","0;43235214","-0;0159765432","0;98725310514","0;99933274","FALSE"
"81eb4c04a9694c9febecf4cc0bdab309","81eb4c04a9694c9febecf4cc0bdab309"," 0;0856006349","0;21069922"," 0;4062693454","0;68454470662","0;99933274","FALSE"
"163d2e47b6ebb325f372ae567c625a34","163d2e47b6ebb325f372ae567c625a34","-0;2022797998","0;35717439","-0;5663334390","0;57116713296","0;99933274","FALSE"
"744fd3bcf9f6ef2da17ead37e8f81fc4","744fd3bcf9f6ef2da17ead37e8f81fc4"," 0;0918658340","0;23329470"," 0;3937759167","0;69374648653","0;99933274","FALSE"
"01fb9882985b9d4dcb8829c9436c44af","01fb9882985b9d4dcb8829c9436c44af"," 0;1610548490","0;29721426"," 0;5418812922","0;58790028514","0;99933274","FALSE"
"6241cd36211334990cb70df9c8bb0b2b","6241cd36211334990cb70df9c8bb0b2b"," 0;9074225861","0;40628560"," 2;2334598915","0;02551863244","0;70450328","FALSE"
"134baf53b38f2c29524459c80773a256","134baf53b38f2c29524459c80773a256","-0;2322700185","0;39858719","-0;5827332732","0;56007287056","0;99933274","FALSE"
"0e2f958bed4edd96cf84378fdd5eaf84","0e2f958bed4edd96cf84378fdd5eaf84","-0;3295993931","0;50398051","-0;6539923368","0;51311674273","0;99933274","FALSE"
"30465b2b817de05daf67498e42a68fdd","30465b2b817de05daf67498e42a68fdd","-0;2441451593","0;28562194","-0;8547843223","0;39267055904","0;99933274","FALSE"
"ddf4f0d3421dbfb08efa6ba8263787dd","ddf4f0d3421dbfb08efa6ba8263787dd","-0;1818580185","0;32410944","-0;5611006555","0;57472892136","0;99933274","FALSE"
"0831be3d1e17fb03121219159726364a","0831be3d1e17fb03121219159726364a","-0;2865742903","0;40105421","-0;7145525055","0;47488560122","0;99933274","FALSE"
"c424c461a08bc04e3282ad887efaa910","c424c461a08bc04e3282ad887efaa910","-0;1493076739","0;20208191","-0;7388473192","0;45999971454","0;99933274","FALSE"
"60d7024738c647330b4bcb197b17e994","60d7024738c647330b4bcb197b17e994","-0;0500123290","0;31912966","-0;1567147616","0;87546965276","0;99933274","FALSE"
"54438dbaea32b7b74aedf9b1cf6355b3","54438dbaea32b7b74aedf9b1cf6355b3","-0;2182640723","0;24981251","-0;8737115527","0;38227535792","0;99933274","FALSE"
"8b789202982d57ac59ed5d2b3ad97b9d","8b789202982d57ac59ed5d2b3ad97b9d","-0;2778397663","0;32308944","-0;8599469055","0;38981831079","0;99933274","FALSE"
"46a68359fbe043298e7bee84d7d12505","46a68359fbe043298e7bee84d7d12505","-0;0912701814","0;20431871","-0;4467049608","0;65508809954","0;99933274","FALSE"
"5867c61c0b02733696ed5e4cd64f56ef","5867c61c0b02733696ed5e4cd64f56ef"," 0;1862144419","0;44248656"," 0;4208363758","0;67387456736","0;99933274","FALSE"
"778c9ed47ed8877a057061bb649d9bc2","778c9ed47ed8877a057061bb649d9bc2","-0;2771275631","0;28710341","-0;9652534845","0;33441786393","0;99933274","FALSE"
"74d63e2dde8c5e8680a56361e6104dd8","74d63e2dde8c5e8680a56361e6104dd8","-0;1258561361","0;26844656","-0;4688312531","0;63919025875","0;99933274","FALSE"
"46bceb0b00b112af5500a89b195f888f","46bceb0b00b112af5500a89b195f888f"," 0;4568784167","0;39311768"," 1;1621924923","0;24515728361","0;99933274","FALSE"
"f7c9b0c5445e1d054a715592cc2792dc","f7c9b0c5445e1d054a715592cc2792dc"," 0;1318118814","0;41620988"," 0;3166957025","0;75147451001","0;99933274","FALSE"
"eb9fbb77997c441505926bd7a4b090c1","eb9fbb77997c441505926bd7a4b090c1"," 0;7522412227","0;25017778"," 3;0068266712","0;00263990239","0;25103735","FALSE"
"99daee8f3459fcb2d590d5a815dfa93b","99daee8f3459fcb2d590d5a815dfa93b"," 0;1126405090","0;38551949"," 0;2921785074","0;77015014363","0;99933274","FALSE"
"e6de00fc31c26c9768e51d1f3cca7cfa","e6de00fc31c26c9768e51d1f3cca7cfa","-0;1085530118","0;34786413","-0;3120557814","0;75499813098","0;99933274","FALSE"
"21027a1426cb203fde9ccd8f5f2a458c","21027a1426cb203fde9ccd8f5f2a458c"," 0;1584810916","0;33821553"," 0;4685801662","0;63936975692","0;99933274","FALSE"
"d4812f5e68ea5b7cf3dd8d220f1c8ebe","d4812f5e68ea5b7cf3dd8d220f1c8ebe","-0;3830268581","0;42410427","-0;9031431220","0;36644994027","0;99933274","FALSE"
"a4680749f9c4ff4a58b85e980fcc892e","a4680749f9c4ff4a58b85e980fcc892e"," 0;1032037750","0;17905320"," 0;5763860855","0;56435424742","0;99933274","FALSE"
"553dfe0b1aa333a70463d706d6be212e","553dfe0b1aa333a70463d706d6be212e","-0;2843701615","0;33066986","-0;8599820964","0;38979891172","0;99933274","FALSE"
"4e1750c7fdf88cd4587c618f3a6b8591","4e1750c7fdf88cd4587c618f3a6b8591","-0;2576935787","0;28363044","-0;9085540182","0;36358558769","0;99933274","FALSE"
"69d480c47909d062b11cfe64355e2e86","69d480c47909d062b11cfe64355e2e86","-0;2975696615","0;27561372","-1;0796620010","0;28029272097","0;99933274","FALSE"
"4e7c565226f05bccd32df5b9342f0c18","4e7c565226f05bccd32df5b9342f0c18"," 0;2201668212","0;33873101"," 0;6499753999","0;51570811206","0;99933274","FALSE"
"f5797ade5ae4bc7a13f1366c53d1f1ba","f5797ade5ae4bc7a13f1366c53d1f1ba"," 0;1041600279","0;38858663"," 0;2680484057","0;78866205924","0;99933274","FALSE"
"dddfef0534b17c632b9413a14e3e1473","dddfef0534b17c632b9413a14e3e1473"," 0;0680436611","0;49841010"," 0;1365214342","0;89140908117","0;99933274","FALSE"
"6563d2afda8467b4f56bce47bf16a883","6563d2afda8467b4f56bce47bf16a883","-0;0133011909","0;24495708","-0;0543000885","0;95669607902","0;99933274","FALSE"
"e6eb553afa148171093b3bcc84a98301","e6eb553afa148171093b3bcc84a98301","-0;1686750096","0;32140945","-0;5247979169","0;59972367979","0;99933274","FALSE"
"d5507090c443f1def5aa59b37f5ad6a3","d5507090c443f1def5aa59b37f5ad6a3","-0;1357211646","0;30059724","-0;4515050286","0;65162560161","0;99933274","FALSE"
"e57ccdbb7514f04832d8efb76c75607d","e57ccdbb7514f04832d8efb76c75607d","-0;3733313856","0;41064181","-0;9091411989","0;36327559789","0;99933274","FALSE"
"9a6d190dc764487aa7aa447884f10e3a","9a6d190dc764487aa7aa447884f10e3a"," 0;2425648021","0;28851094"," 0;8407473274","0;40048950084","0;99933274","FALSE"
"6835eafae976e24ff091a953ce9728df","6835eafae976e24ff091a953ce9728df","-0;2170996439","0;25641768","-0;8466640970","0;39718237600","0;99933274","FALSE"
"962600657d20af49b49b2875cf47d8fc","962600657d20af49b49b2875cf47d8fc","-0;0421186090","0;18095564","-0;2327565429","0;81595045990","0;99933274","FALSE"
"80d9aa36d453897a9d99e896828f5f79","80d9aa36d453897a9d99e896828f5f79","-0;4327964266","0;29190123","-1;4826810664","0;13815916737","0;99933274","FALSE"
"6fc76beee738b44543b5a95e958798ca","6fc76beee738b44543b5a95e958798ca"," 0;1640978897","0;37836003"," 0;4337083140","0;66450026847","0;99933274","FALSE"
"037c90d9970c6b4072b87bd8cfc24a00","037c90d9970c6b4072b87bd8cfc24a00"," 0;0497800900","0;42336495"," 0;1175819827","0;90639888160","0;99933274","FALSE"
"806b1af5a0b7e8fc2838a353bfc13428","806b1af5a0b7e8fc2838a353bfc13428"," 0;6087902510","0;30319572"," 2;0079117576","0;04465266954","0;88116584","FALSE"
"bdfa2012cdf76b3b61a07c02b9e908aa","bdfa2012cdf76b3b61a07c02b9e908aa"," 0;1738778378","0;35763427"," 0;4861889688","0;62683319183","0;99933274","FALSE"
"1911f3a0d5942b7a003a85c0ee258c34","1911f3a0d5942b7a003a85c0ee258c34","-0;8076533789","0;46955951","-1;7200234850","0;08542817271","0;99933274","FALSE"
"3b06b2d544ae5faef9cd465166f12198","3b06b2d544ae5faef9cd465166f12198","-0;1641968692","0;34472485","-0;4763128334","0;63385152386","0;99933274","FALSE"
"81441f2b7a1ab37776f8df8026375702","81441f2b7a1ab37776f8df8026375702"," 0;0007091278","0;33900925"," 0;0020917654","0;99833101390","0;99962037","FALSE"
"1aaeb5fcf3c9e5624e7f411d6292334c","1aaeb5fcf3c9e5624e7f411d6292334c","-0;5113499044","0;43823844","-1;1668303346","0;24327889403","0;99933274","FALSE"
"d0e8e34018155569ad29b211aac45cb1","d0e8e34018155569ad29b211aac45cb1","-0;3662141362","0;30787885","-1;1894747909","0;23425288527","0;99933274","FALSE"
"786b1841a3915a6faedcce4f7b57f0da","786b1841a3915a6faedcce4f7b57f0da","-0;2884535624","0;30816308","-0;9360419250","0;34925160218","0;99933274","FALSE"
"ad47f9408733d7318393ea6377c93bdf","ad47f9408733d7318393ea6377c93bdf","-0;4887224158","0;25094429","-1;9475335033","0;05147080715","0;89498330","FALSE"
"72510f7b547b7d185ab845e5c23da933","72510f7b547b7d185ab845e5c23da933","-0;0473051703","0;33400862","-0;1416285922","0;88737338129","0;99933274","FALSE"
"48c7d63411bcbb3676e5838f059f75a4","48c7d63411bcbb3676e5838f059f75a4"," 0;1014060834","0;34696727"," 0;2922641215","0;77008468867","0;99933274","FALSE"
"e51d5eddf4517194a317a2989ed08785","e51d5eddf4517194a317a2989ed08785","-0;3548879297","0;20678148","-1;7162461984","0;08611699088","0;99933274","FALSE"
"6134e97c876db1780f9f4b769da1b217","6134e97c876db1780f9f4b769da1b217"," 0;4803151137","0;42660536"," 1;1259003139","0;26020771648","0;99933274","FALSE"
"220e29a3e775d9def00987bd7b2675c6","220e29a3e775d9def00987bd7b2675c6"," 0;7649243077","0;53290485"," 1;4353862798","0;15117705351","0;99933274","FALSE"
"6ffe8de50b32c5260e48b43ae3bb01c2","6ffe8de50b32c5260e48b43ae3bb01c2","-0;0335920781","0;43621753","-0;0770076291","0;93861747587","0;99933274","FALSE"
"7d897bfb0171703342faf2bc991f5c9f","7d897bfb0171703342faf2bc991f5c9f"," 0;2421998525","0;24648902"," 0;9825989671","0;32580485299","0;99933274","FALSE"
"e56c456020260312e32ef85bd3930e41","e56c456020260312e32ef85bd3930e41","-0;2068722495","0;33817471","-0;6117318696","0;54071517265","0;99933274","FALSE"
"1b03ac13d06dd2c28d6b8434a8cf2780","1b03ac13d06dd2c28d6b8434a8cf2780"," 0;0361671263","0;46516464"," 0;0777512369","0;93802593624","0;99933274","FALSE"
"cbbac1e1a5ae59bff338b46f0c1030ae","cbbac1e1a5ae59bff338b46f0c1030ae","-0;1920885776","0;41546840","-0;4623422045","0;64383593849","0;99933274","FALSE"
"913da990e605201857dbdf6a3f91dd1b","913da990e605201857dbdf6a3f91dd1b","-0;2344845890","0;27784466","-0;8439413061","0;39870220468","0;99933274","FALSE"
"668e3ba31088c497c7f8ca21e2181aa0","668e3ba31088c497c7f8ca21e2181aa0"," 0;1923427610","0;44301931"," 0;4341633810","0;66416980265","0;99933274","FALSE"
"4fe5867ae70bf904124441b74215569d","4fe5867ae70bf904124441b74215569d"," 0;3408319101","0;27549533"," 1;2371603684","0;21602755156","0;99933274","FALSE"
"ccf60a37516a9372a2a32ba8316197bb","ccf60a37516a9372a2a32ba8316197bb"," 1;0231137168","0;47928580"," 2;1346631080","0;03278853852","0;76945595","FALSE"
"933aecc0799b8b17db55438939702eb7","933aecc0799b8b17db55438939702eb7","-0;1449662290","0;25570610","-0;5669251874","0;57076501088","0;99933274","FALSE"
"78353b90fe463776e399dd3b77861232","78353b90fe463776e399dd3b77861232","-0;3584135150","0;48148887","-0;7443858823","0;45664305741","0;99933274","FALSE"
"f04bddc7c70b2ae29a72e23281c4f1e4","f04bddc7c70b2ae29a72e23281c4f1e4"," 0;3573778110","0;34238205"," 1;0437983407","0;29657869946","0;99933274","FALSE"
"c876cd5f4244cdf5693204a756290a9f","c876cd5f4244cdf5693204a756290a9f"," 0;2971918813","0;35758731"," 0;8311029896","0;40591545102","0;99933274","FALSE"
"aef85bc11bc2f94aa008348bc138c566","aef85bc11bc2f94aa008348bc138c566","-0;3829395665","0;29638255","-1;2920449143","0;19634159079","0;99933274","FALSE"
"c9e31ad6d049faf19fb4d981f9032907","c9e31ad6d049faf19fb4d981f9032907"," 0;0480117869","0;36418053"," 0;1318351291","0;89511470004","0;99933274","FALSE"
"cc8848f906c81d14fd77f99352ac14c1","cc8848f906c81d14fd77f99352ac14c1"," 1;0605917404","0;53983826"," 1;9646472251","0;04945508208","0;89498330","FALSE"
"2f88d12c93283f00de713287e542c916","2f88d12c93283f00de713287e542c916"," 0;0555948519","0;24647589"," 0;2255589852","0;82154444379","0;99933274","FALSE"
"359345d4553b44d51338d9fe25f92fd1","359345d4553b44d51338d9fe25f92fd1"," 0;1790662943","0;28065088"," 0;6380393183","0;52344808593","0;99933274","FALSE"
"c254f5676d4de1fc851da4686bfe75e7","c254f5676d4de1fc851da4686bfe75e7"," 0;1861408941","0;40782705"," 0;4564211529","0;64808715761","0;99933274","FALSE"
"b4d831c048abfd6783ddcd84dbf0ddd5","b4d831c048abfd6783ddcd84dbf0ddd5"," 0;2457113516","0;20792753"," 1;1817163062","0;23731828600","0;99933274","FALSE"
