"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9c340e1d3baaaca3d3dad6bbd9ff5e96",0;392138571824218,-0;0857610179865607,0;260833134904551,-0;457107705983212,0;647593631733055,0;999863537933897
"7859877ffaa2da284fbf3243436e1691",1;162496711035,0;233009210487493,0;344090006472432,0;698817533803832,0;484666069421109,0;999863537933897
"3692464325b9e2208283c77099b87663",16;7669802547241,-0;185959236607638,0;419152281651422,-0;443713838063167,0;657249489382469,0;999863537933897
"4378b1bd714b43b29e84d7f33372f2e0",5;77828838790949,0;0685256601790714,0;42672011010674,0;160646232718306,0;872372039325516,0;999863537933897
"ab98fb1bd71e5d62c4ce5581b43dba6f",3;37689654680702,0;0140929778536931,0;4083240215894,0;0345250793829341,0;972458443810965,0;999863537933897
"8b9f7a5898e8ccf3bb5c603115086961",7;45129288147501,-0;162458186181301,0;441825717951047,-0;367918181641283,0;712934242699268,0;999863537933897
"a262c7d311ce79c9bed06d7dbecc013e",0;750156883342653,-0;189694793565507,0;376999225029841,-0;533287842817209,0;59383434193004,0;999863537933897
"927c31b4019ce89bab6087db4b44242b",4;30853456526159,0;216826099548428,0;453629669271741,0;478966358396809,0;631962561688191,0;999863537933897
"a823e04e438b1f5adb08764bab3a62c5",4;04581387532664,0;258189148895938,0;422928839565643,0;616153719734114,0;537793069970258,0;999863537933897
"63f7ba7b621287186d0dbb8e44d82208",8;56486641807494,0;156279360404259,0;454911932043354,0;3438079883475,0;730990692229055,0;999863537933897
"0f2cd0f41a9cf52c39267eb90842c22d",11;3868206514321,-0;332600509243084,0;429568656479453,-0;78328639645866,0;433458949832161,0;999863537933897
"2d86eec8e71fc561c19c17b9235fc7d6",4;48074536222099,-0;238093890085798,0;448898017884842,-0;531792232142125,0;594869903372973,0;999863537933897
"8c881dc0c5b38358e6b62e84b908028c",2;52342729856835,-0;364229028156046,0;429848914310683,-0;859394586698285,0;39012285528245,0;999863537933897
"a0f997f0abb0b6310df329a1429b0583",1;19146169222668,0;000320148965753643,0;306240292853029,0;487343190347591,0;626015145136565,0;999863537933897
"4e74b3a118c0cbff20b956f8cf8c2bd7",3;02903648668459,0;13196773674591,0;418495968653473,0;316067650577599,0;751951160140437,0;999863537933897
"3afc13c346e139037ef4512606a08194",120;918652857416,0;270755063152173,0;223456837153931,1;21174450460382,0;225610197387362,0;999863537933897
"6d131a391f6aee822acbacf311bbe49e",9;39508678930006,0;291327489015489,0;444719114846969,0;655091802039411,0;512408649941601,0;999863537933897
"43ef03033832933a68cdd54f58c63390",0;376961726220688,0;0247087278852162,0;298275490148265,0;0747482605313164,0;940415008695976,0;999863537933897
"094e9fe1b5d8c5cab21be14230f32712",1;46390664569175,0;112208746834471,0;409485184284308,0;274131817113273,0;783983323518428,0;999863537933897
"601d1c37b48a1f216703c95b0761380f",0;497865258853023,0;187030301679569,0;278442471911264,0;125029415112425,0;900500263162462,0;999863537933897
"3245a350b629ccd419b1580f317152fa",4;57964633360939,-0;241601479939358,0;435963861347089,-0;556958550195072,0;577555749490425,0;999863537933897
"7d6e08050c9782778a80212a22ea7880",2;22337814320862,-0;0186327552339831,0;381130971537098,-0;0488624472614144,0;961028915839376,0;999863537933897
"981d24555702d3f5c22835269253cb4e",10;9361774893237,1;16608981702347,0;451329573874218,2;61474467380453,0;00892941789722896,0;999863537933897
"9249342b819acdb416aa901764a6050b",2;29390676684546,-0;0459585464729548,0;421959064444433,-0;108941867197022,0;913248599024866,0;999863537933897
"9d1ec9b7e885d4168e8993e42aa18fc7",2;90452393795298,-0;0959250809324673,0;4400682653229,-0;218067715831016,0;827376351112805,0;999863537933897
"501de59403cccf4ef90507a73a6ae700",0;286684890979627,0;151695491596299,0;363127741944179,-0;436418622004663,0;662533030371271,0;999863537933897
"65fa101bda54ca4ba92a04fd1e85b392",1;35424764724715,-0;293082162319047,0;389178102480932,-0;772657958219529,0;439724833936322,0;999863537933897
"6d589b793468ef0b2c74f829916e1e6c",0;146423407055428,0;148037136229507,0;259179872661386,-0;20399701857317,0;838355828757999,0;999863537933897
"1edebb7a5cfad7f867e128e8b3e1177e",29;2241034108084,0;00154676829022646,0;251168197590917,0;00615764986477378,0;995086937289901,0;999863537933897
"0cba1516d5fa338e84337432dae5caa9",0;176356111429669,-0;0147021164634557,0;258626342846441,0;293631774216017,0;76903929321421,0;999863537933897
"0fea67543da3fe19353775b90df4fe7e",13;2018854760569,-0;365938260992077,0;407184823713166,-0;898757868554874,0;368781645859456,0;999863537933897
"35cbdf49a0fa17f18c749faa5d9a2571",38;8450030911237,0;286705685196622,0;450330204265655,0;637221347032956,0;523980674717177,0;999863537933897
"f73c269248d75098e42a3c3cfab97659",6;96663370645746,0;00349592721685837,0;416822804531517,0;0083954579174464,0;993301472436408,0;999863537933897
"c3fa428c21f33c90ecfd3fbcbc3cc249",1;72165257796673,-0;0692407549191024,0;395995538389221,-0;175222779452469,0;860904585811583,0;999863537933897
"0ae8571522d94ff380ace2b425273409",2;2793814118004,0;074415849080702,0;366857818113924,0;203304653034118,0;838896918879699,0;999863537933897
"4fae5449a7f65e4d0e281b37819682a7",1;52784567695404,-0;0970804951472858,0;35587629927139,-0;274265666874396,0;783880467085905,0;999863537933897
"88bce27fdf6be171434534188efb8699",8;34059298927365,-0;180137545516118,0;45316392210237,-0;397823343203233,0;690760409044286,0;999863537933897
"6336273108d5c22f3e153d93d63412d6",1;9136825043305,0;459242786283011,0;419033340652485,1;13355578614668,0;256980928192515,0;999863537933897
"3daaf1d7a6c9561bfd246fd9a2171fd6",2;09555125731624,0;136351214723555,0;45168273486333,0;301650157265597,0;762918767950217,0;999863537933897
"d699a4511f3d4a0bd3d7d7e10fb8b5fb",7;00311662699641,0;148090520380355,0;4313719869345,0;344170891899343,0;730717771501813,0;999863537933897
"5875fa2427e8cdb54ac5b44eb90f2b9e",1;24071815478812,-0;276041088102727,0;452236321957035,-0;607914852524275,0;543243948287091,0;999863537933897
"1c2dc71a71fa40bcea1f54dae69a6f7b",2;22152178369451,-0;193945692592418,0;33842526852698,-0;154055682623974,0;877565831186951,0;999863537933897
"19cfe6d8aff7cb35bcc5137e84a5e28c",17;7534501285964,0;625043753823228,0;453597289644704,1;39696838292859,0;162423079023484,0;999863537933897
"85c9a8582fc3ea6164a5f30e91ca1224",0;312467285018583,-0;025421778674724,0;340943038818394,-0;0687588479135983,0;945181575131704,0;999863537933897
"df407da7f7a0e74cba70f33982cc0c0d",16;7269515338424,-0;406938296849641,0;31183012564365,-1;30481263076695,0;191956657128369,0;999863537933897
"d4de1d330ad8e2f30c28981e8e759fb1",2;77589434224067,-0;0566994400676653,0;419065468450288,-0;13548664962762,0;892227118983106,0;999863537933897
"8faf807c02bb715d5e90bb4aa9c73d00",3;55900906549541,0;0651457034460376,0;386511796619571,0;169006187819596,0;865791774240097,0;999863537933897
"d6df4aad208cefe8d77c68589f3c517a",45;8983859277082,0;592435726956465,0;398991687052993,1;64930910451985,0;0990843253793783,0;999863537933897
"774745b43fa141b138dbfa75482f685c",0;185464935605357,0;0108866615984799,0;258594803493971,0;042787033190289,0;965871300539343,0;999863537933897
"ccde469b353ce8a1b9aca2eb3cf9a4f2",0;138746163593772,0;0499835125874864,0;25866718496556,-0;274183107906962,0;783943908821473,0;999863537933897
"18334521bf44e25ec801465b1e9d16ac",29;0854659546164,-0;0746604108694329,0;453154306534169,-0;164791364740256,0;869108201057506,0;999863537933897
"3fcbcc26e79c69c5d2a5fd77b7bb0d29",2;50124332116111,-0;139157543841353,0;445580776567848,-0;312134930116422,0;754937981322108,0;999863537933897
"0e9d51ddf323a1afebc4da4d17cbc58a",0;0944606524554306,0;0561458447011167,0;25859310399342,0;21951808282749,0;826246495302674,0;999863537933897
"865635f2b5496edbe425d7d5e23c8d4a",0;0926200672220034,-0;0346025835402546,0;25859310399342,-0;133810929239378,0;893552084639736,0;999863537933897
"15437ebfa7b26884c1f4ffe268e79f53",11;4496333681147,-0;0721177054094825,0;455033931624879,-0;158497248264858,0;874064988823767,0;999863537933897
"45269733f6e0687fd4ebb7c66f21c82d",7;88957910831344,-0;255338945526268,0;424794329031457,-0;606401511032687,0;544248165326427,0;999863537933897
"2e758942121060bafedd4e3ae9f08252",1;69873015103789,-0;0532238872044911,0;441132574601712,-0;120102550049071,0;904401912368508,0;999863537933897
"e12c132d15d3fb2f79cbbae6585b574b",0;0517040054582882,-0;0255277641912622,0;25859310399342,-0;0987178845724814,0;921362268391915,0;999863537933897
"bdbc7f4ad88e168674f4eff474522476",4;59576937186016,-0;186449106177934,0;434937567719485,-0;43042966437768,0;66688312051589,0;999863537933897
"000e1b1c038764b01364b549273677ff",0;3016809040183,0;139443143308914,0;258614751558803,0;598864534899833,0;549263222982296,0;999863537933897
"71715535ceb11df38e9cca8c8c8dc045",3;93981995018205,-0;106562334172807,0;430518915669966,-0;247739988104631,0;804335590067493,0;999863537933897
"bfda266611e4ffefd2b61519884385ba",1;82564763574468,0;15903110788485,0;384390113953071,0;416576321974886,0;676988331448672,0;999863537933897
"0122dff4494d6d1d8a9c4442beea16c1",35;1437723053865,-0;158659476454795,0;448244097055751,-0;354429421726679,0;723017088430468,0;999863537933897
"4f450975aa2f6a8ce6b043e0ac2242d3",12;4118964587261,0;0458447391939437,0;432786327990087,0;105948229959793,0;915623427406306,0;999863537933897
"3e599da4baf2b3e147ab3588c5f7dc89",0;0785265573237211,-0;0422202042885215,0;258619518175119,0;21951808282749,0;826246495302674,0;999863537933897
"26a96ff58066f56131f8b3b46f5c4265",23;3829847013603,-0;123571448840072,0;38878820149216,-0;317845405642312,0;750602206545181,0;999863537933897
"ee27c48fd78065c5457334f9926204d1",7;48724063013358,-0;243341237594372,0;455991976625047,0;654778549187135,0;512610343458482,0;999863537933897
"5728ef4be373334baf564736fec52114",5;83043725075916,0;14926148203446,0;419520801385636,0;357047745412648,0;721056062585871,0;999863537933897
"0b50f7966431f420af691409b01b81a1",0;729997163953383,0;156494360803438,0;286222374292747,0;762214839883602,0;445931790536158,0;999863537933897
"e79f4c0b2e84cc562e7972d1d6e309b7",0;315405385146948,0;0596201678943526,0;259028812430275,0;623131948299187,0;533197816695804,0;999863537933897
"51908df1120204199eb2f35c6d211f4b",22;8448152737367,0;465613474860041,0;455457266985866,1;02601771352483,0;304883234662763,0;999863537933897
"58c56d60ff07579e9426642e8edf3c2f",2;08483336269755,0;153139642989884,0;414098240627292,0;371255974156158,0;710446885932292,0;999863537933897
"c89b6954e93b7316b40cae0e7571cf2c",2;35583144769663,-0;0790043141994033,0;322764338069924,0;308783470339944,0;757486243867121,0;999863537933897
"7c0f4d2545aeb16e1492e61d271b6d3b",1;67145751504962,0;443295499148432,0;445206829240505,1;00574353345735,0;314538956088116,0;999863537933897
"6b7e3c3d3e8f3ec40bc3d4761c08124b",0;440890278574173,0;105553213413148,0;260905209561134,0;782657024854495,0;433828544960587,0;999863537933897
"8b46b4d56a4692d05049927b5b38b26e",5;84914866770434,0;113823270872674,0;448971151331072,0;513191145801782,0;60781761893764,0;999863537933897
"c5b50b821ef842fe5745458c4fecdbb3",14;5291270292986,0;064410914407082,0;412762141833365,0;156045516098062,0;875997143979403,0;999863537933897
"0aedf968fcbd25274b80d5acc4034396",54;4623052667797,0;533352026544522,0;371079788322552,1;43773458776961,0;150509375346785,0;999863537933897
"d2cb73662b1a999e6c69537627174299",2;728353970647,-0;143632805093161,0;447079407194143,-0;321509673021466,0;747824183057159,0;999863537933897
"76abc1303d2a42be3ab05bbe820b1f54",1;91578949304067,-0;18212565313435,0;340564320614425,-0;551573530381436,0;581240575757622,0;999863537933897
"f37bb2a5c8d006e12300e216fe8f9787",12;5359782541591,-0;0593067857740022,0;27113685791464,-0;218761011113521,0;826836219837345,0;999863537933897
"05d8c79141d9d558f584275cbb0a3bb6",25;5857337777179,0;0983256556676759,0;426521258553032,0;230544582682044,0;817668624359701,0;999863537933897
"8816843125c844b1fe48804633409605",5;72639595675722,0;0015941017486668,0;393737154985865,0;00405069598741326,0;996768021049599,0;999863537933897
"18754401c500cd918859996e6e2996b7",1;67519947884406,0;201352496021466,0;336326253328284,1;49974417495939,0;133680682941662,0;999863537933897
"7f41e438f701ffa29d4b18990dbea02f",4;24965881688055,-0;421269805122705,0;431558265183368,-0;994514394152014,0;319972501221237,0;999863537933897
"c26dab6d3ea3f4ff433ba5cef55ef250",6;37922623173787,0;472058515233623,0;406538346871967,1;22105187495818,0;222066379313074,0;999863537933897
"ad3d3e6f3f8fd6d0784bd47ab24809d6",0;345769420704663,-0;058175653802076,0;27283813549555,-0;20672485467475,0;836224745438034,0;999863537933897
"2bf436a5b505224cc0812fe19387c392",6;08125797085681,-0;0287144869793217,0;432213371746843,-0;0664955531537799,0;946983297945146,0;999863537933897
"e4607d0f900a8cedbb1c1e38e7669418",2;23755861122895,0;348691370434725,0;42328355856292,0;833273971746194,0;40469023222783,0;999863537933897
"67e18e74d93261953cbd51b20cb8d980",3;01409312896028,-0;687501201258753,0;418604288299525,-1;7777544616871,0;07544419062796,0;999863537933897
"4368010d158227effd4da75883decc2f",4;94732122799653,-0;282867810074804,0;428009861894019,-0;667362355358384,0;504540705455237,0;999863537933897
"6f1ea44e1dd97d7a24abe6194c02caa5",0;749346302462911,-0;0229860229219439,0;341252215919504,-0;0668868617258225,0;946671772438559,0;999863537933897
"db8b6179eceba2b079ccf790cb14829c",14;2739805651073,-0;290188725391094,0;45313289940468,-0;642297975927553,0;520679728239776,0;999863537933897
"adae10bca6dd79e1c907ef45b8e7ee1d",26;9884308285702,0;474888639460579,0;416150128755063,1;14210782244919,0;253409204320763,0;999863537933897
"e561416225eee83ed326987a3f667fc6",8;62256454978902,-0;182041274589298,0;347652874763553,-0;523496560564204,0;600628743893281,0;999863537933897
"58dcedffa30c3a430c719c45fe4d2d31",3;61401745481154,-0;124759929829618,0;430623403145516,-0;290568405631438,0;77138142659111,0;999863537933897
"4549a0c578f1c254fdae6d0bee238363",2;55072172805204,-0;0838551306642046,0;33750423158462,-0;250272665679139,0;802376493574125,0;999863537933897
"36c7e4f649c0985525c31a6ca5f2345d",2;0780066233505,0;262860973472336,0;384384974768529,0;697901194330397,0;485238987437683,0;999863537933897
"d01b75f3f771dd4410fdb35b11838944",1;11622342372962,0;110706805582934,0;383681810104018,0;291520530459139,0;770653244370928,0;999863537933897
"e2789463dcd9a7fe0fcdb5cc46315a3a",4;8309869412089,-0;194911826296176,0;36638973698047,-0;532609743740471,0;594303755801127,0;999863537933897
"f2cef261941a6525bcb4305a16e45f9d",1;66513959774185,-0;149111754233572,0;440560331760664,-0;338995377173558,0;73461321267995,0;999863537933897
"128029cef6429f718010a489d91cd269",5;96093551648482,-0;284543648697856,0;454961970305026,-0;625936748570102,0;5313564294914,0;999863537933897
"0be1ec61c1915b33dcbbc55cffac8d08",6;559934194368,0;267469802412215,0;425014648301896,0;629264445462972,0;529175944001157,0;999863537933897
"3b117e4187bc5417425d45ee8897afd4",2;4432228549168,-0;0534490132445119,0;39109589139866,-0;136853258558682,0;891146785384145,0;999863537933897
"88eff2dc264df04677f2ae9b5d592be6",9;63873597529553,-0;084155869713348,0;455634260312659,-0;184750399379702,0;853424813569834,0;999863537933897
"c11dc82d25c2e8ac61757e4ab18b277b",7;56993523875558,-0;396555922571445,0;412867059911021,-0;959930163130459,0;337090364217938,0;999863537933897
"243abf0b0d9a7c6414a9de62cbd2ded2",0,0,0,0,1,NA
"2d190807cdb856955a14dd55c6797b7b",0,0,0,0,1,NA
"5e574b2c48b49d2e5afa213fcadd33a4",7;37344468155525,-0;377309533820863,0;43089248196775,-0;875662762002785,0;381213394843479,0;999863537933897
"cbfd7fe05b6cc225e20fca9a55c2b205",30;2828638642465,-0;318645838117472,0;452841671049065,-0;706206788501913,0;480059549362715,0;999863537933897
"0fd23fd5c2e82dc784edbfa3a04c0c8d",2;8875049518375,0;418166976032438,0;451272024251741,0;927191014414494,0;353827367361821,0;999863537933897
"9a1ac6f841c70a3b1b65abca4a111ceb",0;705219620758359,-0;019203012881141,0;279680735473348,-0;0672414933640274,0;946389452926206,0;999863537933897
"debeea67d8d234096a429e35d6494196",1;32758161627842,-0;0109190934277126,0;34108305716778,-0;0318396747494236,0;974599906789384,0;999863537933897
"91e07ecbdf2bce1a95b052af020e00e9",33;0480120256896,-0;145928215340537,0;396881265942047,-0;367683751145171,0;713109057830406,0;999863537933897
"7becab4a4a68088bf1c70ebbd2b6e12e",12;0143104738821,-0;012552018481081,0;455360571354355,-0;0275621891500612,0;978011338887163,0;999863537933897
"74f9642a5cc905836ed1ebd2b4b0e3b6",1;01882220398753,-0;265665953780334,0;328218806860245,-0;90120731107658,0;36747810444533,0;999863537933897
"a16d2d572306ec1804d44970919c8cd0",1;50671012841269,-0;257951224028838,0;28847730145434,-0;569656397986376,0;568910768504876,0;999863537933897
"74bcfbcdc70fce69b8dccd44829d4f65",12;5884930203735,-0;0909243554634272,0;455808255664057,-0;199581440813831,0;841807943837607,0;999863537933897
"2ee10f25dd48096ab127738b2e15f97a",0;24041419987142,-0;125779731928917,0;260451767479132,-0;436684679906696,0;662340041227989,0;999863537933897
"9b6d02162ac78595cba1dd96be0d3ac2",0;934601061986089,0;199173901663896,0;271738398995064,1;21167086395876,0;225638396429407,0;999863537933897
"9c99e515096178a90e8b3c36ce590257",4;31934750469938,0;231534686753393,0;455307127881371,0;50907406853685,0;610700307434203,0;999863537933897
"d6c625a36d3891a2ff6138a19f4399cc",14;5863722101496,-0;015133405542077,0;435273233006683,-0;0347788804098524,0;972256061433398,0;999863537933897
"e9ac2cdf531367ab658b9646725224a7",58;5850121873578,-0;243737272873767,0;188080571471842,-1;29589137491007,0;195012911182427,0;999863537933897
"53f15bfd39b44c657db96f06b990ff3c",0;224050690319249,-0;25128536212621,0;259094994229231,-0;486972642179093,0;626277718538937,0;999863537933897
"23c4883279f1e529f9cd719258e865fc",0;172346684860961,-0;0889315506514689,0;258594876387304,-0;347655816315884,0;728098682538557,0;999863537933897
"c57a2e3401f2569e4a2b2d2b28a97b2e",14;4067604252426,-0;221253949523122,0;451148056449778,-0;490775364915036,0;623585335706638,0;999863537933897
"29c77b005d37606b86dfc17021b4024f",5;63114056224884,-0;236481044007952,0;352229994014101,-0;672024290960582,0;501568232350369,0;999863537933897
"04d29295b7d3cf5680ff972efcb37be6",4;03812355645522,0;00528378588397243,0;404854737872755,0;0130729434682933,0;9895695973391,0;999863537933897
"3726197c2752b53ab40560feda10ff52",1;88369413552196,0;220814278250955,0;406654055363525,0;547447816385956,0;584071112221296,0;999863537933897
"66de700755155ab01365a84a7cf2eb1a",4;51216428645461,-0;336577693531452,0;451654198822306,-0;748815267980601,0;453968556001953,0;999863537933897
"d7363fbefd920aaae5ccf33c0d679b32",1;48495726142744,0;00513710535893475,0;433750717942778,0;0118318174434813,0;990559795794816,0;999863537933897
"da0e51fd120f4e69e3e504c88aa2797b",0;151629480686986,-0;0709018609362241,0;25859310399342,-0;274183107906962,0;783943908821473,0;999863537933897
"39994bcd5288fa835e615b4264dae0c8",6;28696079644602,-0;0180917596725977,0;442377112756985,-0;0409173700910838,0;96736176971346,0;999863537933897
"4c347072edeb820b093dc4e43f7ade99",21;3999035905113,0;184272067876884,0;317986940018134,0;579715941737628,0;562106191073228,0;999863537933897
"b04c590cdde26f133e23ead700ca0983",3;11604305538041,0;172104917427043,0;38890467204264,0;447360489629628,0;654614798432525,0;999863537933897
"c60d3121b2e9970b37c7af05f377d5ce",13;8188388236071,-0;414863028440402,0;454120706631112,-0;918306566742264,0;358458390339438,0;999863537933897
"863ecdba964e8de8060ae4d5d7a3b188",6;24736779239285,-0;604710818637781,0;391472355580053,-1;54535963136704,0;122259299053134,0;999863537933897
"95e40e5b5aa02f72e34cd0c2304f185d",1;68511052976294,0;205969454593852,0;341604087463958,0;624447709009768,0;532333601339601,0;999863537933897
"698453b854fd14262ab44ab515dcae5c",0;317851842667392,-0;190263509831094,0;261450915406503,-0;619420344835253,0;535639481866455,0;999863537933897
"fcab9131e5693f584fb576418173dcfd",0;427940328116377,0;248079088315135,0;381211128716891,0;621614453038263,0;53419541509339,0;999863537933897
"1815db23ee3a6a437f9ed6558e0c60df",8;7369844390735,-0;118450053225399,0;456246490889115,-0;259600815987189,0;795171706837865,0;999863537933897
"7c73ab5aee2abedce882398fa738ac3d",1;89396400423064,0;104488145253843,0;416031219912508,0;251803496580461,0;801192954509036,0;999863537933897
"9a1102e50bf947bf65eeebb8cf3fc54e",9;90981801513584,-0;0717547625568843,0;434297478727515,-0;165287484042567,0;868717709613677,0;999863537933897
"985b2a53c7f2349d538ebd2229ef3eba",1;76045265139758,-0;442784643144622,0;388477960488275,-1;20873218693634,0;226765751717004,0;999863537933897
"b43efa7a6dc43aecb8d4bfff0c5e0035",88;2207782151622,0;50326836386183,0;381972804637011,1;31783584579377,0;187558605462783,0;999863537933897
"2dd778387d77ede8d096a10f3893760c",0;280343970216881,-0;0244218282936021,0;258608048396861,-0;0974649004520395,0;922357206869338,0;999863537933897
"22d8262ededbb8b2dc76cf5409525060",1;23081953901638,-0;0609303698275523,0;371251912945105,-0;165208448508823,0;868779915693883,0;999863537933897
"3fc2ce06fe11625d531c0c5fe98d6cf0",6;53589048429401,0;0711125410231836,0;374325450827798,0;189954014062339,0;849345165817754,0;999863537933897
"7c37530cf660e8923a1f4b2137c44ce8",4;84394796542622,-0;111430368121057,0;420051029123299,-0;26586133719469,0;790346002218054,0;999863537933897
"3a073a0eaa55d5e7f3e1776e6777013c",3;85958382609421,-0;170614505060139,0;442290982331256,-0;386487008451759,0;69913602236275,0;999863537933897
"87ef9f8abf7fb6d9babf545e6ccf8cd2",0;323256877239431,0;0224384288091622,0;259251004209537,0;631096632921387,0;527977342582637,0;999863537933897
"a58052b64459efef88bd7e3e81fc2d8d",5;93809013318971,-0;553721547395193,0;361831915516095,-1;52982031711343,0;126061211152391,0;999863537933897
"31e340d0aa71375b777130c5d3ec30a7",1;43109262919341,-0;145022317582286,0;372807553083994,-0;391262148397704,0;695603474433274,0;999863537933897
"d6da87e41ebf7e0fff4b6be3eec3f56f",22;1005056048873,-0;289534247169462,0;418748124892735,-0;691563019931507,0;489211791698763,0;999863537933897
"a46bca587b015f8b40a70a68329ca04b",2;41673281054024,-0;191128517717379,0;436850305031131,-0;438066863472294,0;661337814409579,0;999863537933897
"396f2e96c25796585587386684f21653",2;60340467779107,-0;294786126331419,0;328216490823581,-1;00102796262979,0;31681328983045,0;999863537933897
"60ce8e5473316238a44d95c3a25afefc",22;1572806519698,-0;156268031852999,0;455062700612868,-0;343702260430367,0;731070211057457,0;999863537933897
"656b737a2c117dc8ebeb072cd8d76017",1;73467087344695,-0;101536436371162,0;384809188842068,-0;263972936854105,0;791800772570069,0;999863537933897
"9dd4c29f73a5addb1114f5049b25f83c",7;22275818784817,0;530137476568649,0;432943044970598,1;2585823157493,0;208181237826992,0;999863537933897
"6a6e776becec81e7682b3ba876e05f82",5;65299309007023,0;0103975853266714,0;412069471348948,0;0252323183057042,0;979869658876946,0;999863537933897
"38b6b3b064f1e5862869aafc835aec29",1;14584360662432,0;194047160779076,0;374363615680487,0;52523819744824,0;599417614398938,0;999863537933897
"1a5f1edda6585a7e97c6009b5dcab87a",2;13649097086638,-0;0750223337085139,0;368070399324484,-0;204186099362127,0;838208073633061,0;999863537933897
"2ead039f225ef298ce5c02cc97486cf8",0;283962800283344,-0;22939404253432,0;26153225906744,-0;484038598251173,0;628358476374165,0;999863537933897
"b94676c08bb7d1a0de7b2e8705a2ebd6",2;99025072383579,0;101690707399169,0;408667231011734,0;249284631467571,0;803140618465978,0;999863537933897
"785ed3cb775ccc17bf5307c2f2f3d4dc",0;115453345658329,0;0561458447011167,0;25859310399342,0;219517985737934,0;826246570924759,0;999863537933897
"366a98af0ef6dd44b61ffe74ea357530",0;39562457528507,0;0844195701013287,0;259212068184412,0;729278573815468,0;465831275934372,0;999863537933897
"cfdd221ce23f20fcebd6816272b337aa",12;3967937759294,-0;0105611533746691,0;326178933012826,-0;0323736875915407,0;974174045746103,0;999863537933897
"46c28ccdbcc92348071e7ce668d18e26",2;42461131222048,-0;0844726513152217,0;419898776505523,-0;20153386262613,0;840281154030178,0;999863537933897
"a8b8e05e83681ed58ede193dbc3ce6ba",10;931151443746,0;057031744049261,0;449347972830854,0;126940383029888,0;898987584123202,0;999863537933897
"17f27d1a550919cd7edc0bebd8572a97",3;2275635588334,-0;0543076823857451,0;433158721884696,-0;125331500293891,0;900261115162842,0;999863537933897
"11a21d150d058f8bfb7e44f414d22cf2",1;07738743241025,-0;129980375221879,0;283638737848712,-0;0400438096748486,0;968058199214645,0;999863537933897
"9940505b83de61edf8c90219314748d1",0;862723759046903,0;0209096171286524,0;301996842166368,0;0694616715551526,0;944622140600586,0;999863537933897
"ad661beade616a450e670feded1145da",5;39713032848398,-0;119711685629306,0;40377880121857,-0;29760708739261,0;766003064611395,0;999863537933897
"53b6d998813031773d3d4d14d30c6b60",45;474165314703,-0;108894015855948,0;216883514361341,-0;502108925641312,0;6155909020038,0;999863537933897
"b6efe496093d7ca1230a1bb6b26297eb",4;78228279360286,-0;0752895314733408,0;412267996280306,-0;182877092277195,0;854894457478461,0;999863537933897
"3139e9221c8f63f4ccbf2566735aeeff",0;552590634891282,-0;0690606530183618,0;25911169528289,-0;233708925940254,0;815210957742283,0;999863537933897
"fcea78d1d6b14711a04874871b7b021b",1;16141323710021,-0;0360562362953806,0;323165764940032,-0;111174292405799,0;911478136928598,0;999863537933897
"559c1d1063060cf08be4b8cfabb0987f",5;12890373895698,0;427890569488895,0;43627615560084,0;981021999453757,0;326581892962257,0;999863537933897
"b4eec2bfaff82390f6ede7bf32b137dd",7;06700696793629,0;0883678443043438,0;455359281735235,0;194182475761671,0;846033004021198,0;999863537933897
"7b8dfda80463b5e8f5c31e5114b71b55",0,0,0,0,1,NA
"39daf7925fc2d40821435450a39d9339",1;15081802222522,0;0987541322224571,0;292872985663246,1;04030753357012,0;298197045256113,0;999863537933897
"782d8e10a4e6624a23b2e972a678ae66",0;628413391472051,-0;0930292072868241,0;260490907357984,0;204338650989449,0;838088867981487,0;999863537933897
"832ffd3bf2aa5dbc7b562dff8edfd104",6;00214215752783,0;330667409008063,0;443225702545079,0;751402991668428,0;452410162824052,0;999863537933897
"bd552ba467c99e9fce1358dddf4c9ebb",0;476093632539763,-0;016678109094415,0;299287209562432,-0;0654743427554475,0;947796334007085,0;999863537933897
"b2056cab9d3600f38fda71c105d9bd5e",0;310264067134373,-0;0636563844868832,0;342028386948746,-0;200906443287176,0;84077172942429,0;999863537933897
"f3f73fe91ef2d95e40ef37fd57a85ed9",8;67900723558614,0;14538190219099,0;418958198243638,0;347180533198684,0;728455694614612,0;999863537933897
"fb9a0e8345fbee6abee008cf0c519cae",2;03097712399174,-0;158102497486549,0;369576600538035,-0;432617812405881,0;665292446790017,0;999863537933897
"a5c781822b2d08049e7f0cb84436b94b",1;2397863708003,-0;00333272738544209,0;322785487677093,-0;0103221753960308,0;991764241867506,0;999863537933897
"38de0a84b5881874d578a7f9227536a9",4;34295286506017,-0;0429416360861361,0;454966485681729,-0;0946005539501811,0;924632109822117,0;999863537933897
"fac9b147a116c5ff0a3ddc99c4c6d5cd",1;0798339496089,-0;124513292271167,0;304573682432145,-0;419930786377073,0;674536016737166,0;999863537933897
"db7ab219fb85ae69158ea77d9c28119a",2;22033205375099,-0;0727787812731308,0;393810833851805,-0;184597903272866,0;853544430626081,0;999863537933897
"bacc1e945fa5025c4a574a6f030c7eac",5;24885017958738,-0;119416315131432,0;439741404353569,-0;271718307539465,0;785838623356526,0;999863537933897
