ID	padj	R2	method
bf06438ee154de5f3e4ddd7d973352c5	1	-0.031	Spearman
bd5bd80ab1b645928d269af1e5bfb546	1	-0.033	Spearman
b763aabc9b8bfcdf520961b4cd460a78	1	-0.033	Spearman
63f6ba4e9c433605061cfcadcc89e82e	1	-0.033	Spearman
2ac7b84abab59b6609b9bc3b00c7aca8	1	-0.033	Spearman
17f00d647f598b6ad0abde73b0e8171d	1	-0.033	Spearman
02a5ef8d1c357cd2a1db984ac6ae03d0	1	-0.029	Spearman
fcc811e31a870d7fa7d680857e7e23a4	1	-0.033	Spearman
e04fdf03e491d0d84c6beb80096ce619	1	0.033	Spearman
be02b25cadce704656512ca3297c1770	1	-0.033	Spearman
bd7708ea098ca95f13ed85fa6653f548	1	0.035	Spearman
af54c04d7c21fe845793e20bb7ac3e43	1	0.033	Spearman
ae69011aa3fc595bcbbc36363704e7aa	1	-0.033	Spearman
9940505b83de61edf8c90219314748d1	1	0.029	Spearman
74c99b2bfe1ae344a29ae9a0eef739bc	1	0.033	Spearman
5b31719980f55981d37b028b5f517c7c	1	-0.033	Spearman
05d8c79141d9d558f584275cbb0a3bb6	1	0.033	Spearman
debeea67d8d234096a429e35d6494196	1	-0.033	Spearman
b1a6c5a5034789552feccdd4156c4c29	1	-0.035	Spearman
a3430c587a9287163583891bfa40d5a6	1	-0.033	Spearman
83444819c6a49c0aa5e16c302ce019c7	1	0.031	Spearman
6aba2750634636ac4900d476a52f11d9	1	0.031	Spearman
f48406a4a852fba813bc77bcac23fb33	1	0.031	Spearman
caba94981ba488066236e9060bf3cb39	1	-0.033	Spearman
ca905d632f612592109b96f2d1e975c4	1	-0.033	Spearman
b0c93859d20fe551e6737a47c61ce705	1	-0.035	Spearman
4127dd589bd99fd6254509753f90f24e	1	0.033	Spearman
402aa8cc53eeefc2b351a698ac7c54cd	1	0.031	Spearman
fa0f0d53737208ba9ae5e5a3316fb4b5	1	0.031	Spearman
f76ee35862ea07d6d94bcfa775073b7b	1	0.031	Spearman
e7727a9ee128cd6929d61758249ee6a8	1	0.035	Spearman
dd20c0be132455d3dc0700967c3b5c4b	1	-0.031	Spearman
cb5a55fd45bae540a22f8e3bc173343f	1	-0.033	Spearman
903c32cb119e381fae4cef56cd403243	1	-0.031	Spearman
8567a292763edba4f602bf3d21b5fbcc	1	-0.033	Spearman
4a590fe4a8dc652cdb1e06f2dfc85f31	1	-0.031	Spearman
0e4da1b0ab27c37950e8e2401a6996ef	1	-0.033	Spearman
08eab415c131848670bdb06e5ca80e5e	1	-0.031	Spearman
fedc28ad54d336de0000adaf5100b232	1	0.033	Spearman
e2fce5f65d533486717e842a86938c55	1	-0.027	Spearman
e19da233dc54c2e105b64af5ec70f2d2	1	-0.031	Spearman
d5da15f31e2635130579313b4d733c7d	1	-0.031	Spearman
cfec8cbb4d130d354b7821ed4d81b4e5	1	-0.029	Spearman
a605e304038dca34ae5bae88daa1614d	1	0.029	Spearman
a552d37ce41e9f289dde8971f2ee31a2	1	-0.031	Spearman
a0917cb6f871cda25a8af4779dcafe23	1	-0.033	Spearman
80e67b489634e4efa0faa51b57bd2c7f	1	-0.031	Spearman
3d0b2d5676017ad77e2c555f7266be79	1	-0.033	Spearman
1f4418947da00197878aaa9e9ec6b564	1	0.031	Spearman
120861216a2d9579509a3e9d0cac085c	1	-0.029	Spearman
ef5180abe0c0c94a35eb9503a0f4c9e3	1	-0.033	Spearman
c6e4894fa0fbf4121e29dc7164940826	1	-0.031	Spearman
c502cbe383b4a0f1d738c08848847aef	1	-0.031	Spearman
949b96e29d9d3d67f866b455e9465d0c	1	0.029	Spearman
91e354e246745bd23df350b32e2f546c	1	-0.035	Spearman
774745b43fa141b138dbfa75482f685c	1	-0.031	Spearman
0122dff4494d6d1d8a9c4442beea16c1	1	-0.031	Spearman
e57fb3cf26382beeecb4eec577d1b4d8	1	0.031	Spearman
e2a9771b1677490a70654662fcb952cf	1	0.031	Spearman
4be1ea940dd9f39ed4842e6ad13f7495	1	0.029	Spearman
e605cde145c8b88bda9ba49da849fbc9	1	-0.029	Spearman
d903119e054e9f3ace1af2627241fd2d	1	-0.031	Spearman
c5b2f5c1ea557fc2845d216033bf6a13	1	0.033	Spearman
83ac6cdf00d2f2305ac0529bdbe2c4ba	1	-0.033	Spearman
4d8603d0181c52078102d550d0693263	1	0.031	Spearman
d9e857ae86409ea9487e78d24ea1cc6a	1	-0.033	Spearman
9d4e82e2c1552afe59de0085910faaf8	1	-0.033	Spearman
872f2168759a5248411ddc922065536d	1	-0.031	Spearman
5937b7db549857e4e671b24ceba5eb93	1	0.033	Spearman
f69927f7d85ae141199ddf6ebdbf0069	1	-0.029	Spearman
dfd5c4440b0213771427f1fbe9bef256	1	-0.031	Spearman
9c760cd5bd149a5461b0eea79764a4c3	1	0.029	Spearman
81fa61abd05ae0b9c2c19ce30ada2b36	1	0.029	Spearman
5abe165c23eeba6e0c9568e823f4a947	1	-0.029	Spearman
334f94e67c59f180399090bb630d44db	1	-0.033	Spearman
9babaff2bb4ce046c499c46b51469202	1	0.029	Spearman
98a9b3a60c3d399ebbd250ecce2fb2df	1	-0.033	Spearman
8b74996e27474c43f45424a126d7b69a	1	0.031	Spearman
5e9b7160779b9b55da76d8f41138abda	1	-0.031	Spearman
10a702c39d1c8c2002e03480484088f1	1	-0.029	Spearman
e09f3625b6490fb98adb6475dca71a54	1	0.029	Spearman
ddeba0e5b22a16a9994e7ce52398c3a1	1	-0.029	Spearman
dbed5d507e555bccf37ba68a444d43d2	1	-0.029	Spearman
d59ba340b8e6fa947a39bb58e7b96cfd	1	0.029	Spearman
b2d85c1ce2b98e3eaa243e10cbfc0763	1	-0.031	Spearman
783d3f3e326c3624156a23c233b0130f	1	-0.029	Spearman
43c0b4ab209643ab6b802a95b9d92b44	1	0.033	Spearman
ffa145f61ea9a5e1ca216e058aa4830e	1	-0.031	Spearman
fce5fe532ddbf3ddc4f7d96074b7f82f	1	-0.033	Spearman
f544fd90acee1fef19d7afdb690da5b0	1	-0.031	Spearman
d91724bdb94376af830f2aea4015e368	1	-0.029	Spearman
75edb5e540aa19d5eeece34de65a2d73	1	-0.029	Spearman
4fe5867ae70bf904124441b74215569d	1	0.031	Spearman
20229aa3856516ffe52cd100dc22091c	1	-0.029	Spearman
f9871391ba09d5c8c94ce531ee5d0809	1	-0.029	Spearman
ba40599d0a6eeb7a702c2df1e47a09e4	1	-0.029	Spearman
8a78201c44bf792da6c69667a39fcc1a	1	-0.035	Spearman
7413a936afbf530e71b6971f6d6d04a4	1	-0.027	Spearman
5380438fc5b57a16b03ef8f140c400ae	1	0.027	Spearman
471910cc7772c12364db030c05628a1a	1	-0.031	Spearman
3ed51b3722caf402e6d0427d3b18c560	1	0.031	Spearman
093e34378531c66fd56ffdcba34644b1	1	0.027	Spearman
e1fcbb011d6b891631d109536f3aaa4b	1	0.029	Spearman
da0e5c2b99e8acf5dca5eb7e443caca3	1	-0.031	Spearman
7a3397fa8705b432ae00bb26376b25dc	1	-0.033	Spearman
780889284c4953d948cdb76d73e6dbc8	1	-0.029	Spearman
6fcdbecde89926b0ae9ee8b075121c3a	1	0.031	Spearman
1b23f60ac03a48a9501a7f1d68a05391	1	-0.029	Spearman
0aedf968fcbd25274b80d5acc4034396	1	0.029	Spearman
d4de1d330ad8e2f30c28981e8e759fb1	1	0.031	Spearman
e341da27f86b57a6392457b70e2e5d3a	1	0.027	Spearman
ca10b42e5053d2c7418dc138b0707773	1	-0.029	Spearman
99dbbe68ccb03b627facc024fb7b3b4a	1	-0.031	Spearman
7c77b259321cfb096537cf1b477bb68b	1	0.027	Spearman
60aa4f1ebef8ac58e31961c669c08458	1	-0.029	Spearman
604e106cb385119472bfd59f88b3fcd8	1	-0.029	Spearman
354e87ed114fd633dbb3b4b8c99f9f51	1	-0.029	Spearman
34ed328c613f375007ac33114ba723ae	1	0.029	Spearman
e6e0fa3def3bd8d6f75c611f6f48372e	1	-0.031	Spearman
aefb9ad20ac6130bab38241a20445227	1	-0.029	Spearman
93fec1ebcb231fca428195f9a9392f89	1	-0.031	Spearman
36971225c7474c9d69a3c8a525333433	1	-0.027	Spearman
bf1019ed285210f849a94e96bc231692	1	0.029	Spearman
ba0a4eee7ed2554f501d6598fb9a8823	1	-0.031	Spearman
a5c781822b2d08049e7f0cb84436b94b	1	-0.027	Spearman
a3a70cbdc681c00473c15851cb5ddacc	1	0.031	Spearman
96291f37a0f0f5cad7cf452365ae998a	1	0.027	Spearman
7a2b37cd3c4d3fcbb31d0b7c4781cc10	1	-0.029	Spearman
795c0b3717fab82c739af80088a0f636	1	0.027	Spearman
5f1ac93070f0c41d5bd77d7c49a7675d	1	-0.031	Spearman
5af5e9e03d4dacade7692b9a6a6fe8e9	1	-0.027	Spearman
4d2126c0e5189a2b8154f0b242be5176	1	-0.027	Spearman
0fcc549c93d3c435bfad8c883561a1c6	1	0.027	Spearman
0e9d51ddf323a1afebc4da4d17cbc58a	1	-0.024	Spearman
cdb8dcd35c2f167016a85b49b5d6a94d	1	0.027	Spearman
b27cd5ee405408ff04baf4199d31d0a8	1	-0.029	Spearman
6fea13129eb3ebfd3b20ff5bd550bfd6	1	0.027	Spearman
6e5e0fb50156122c5e6ed1940a12ae55	1	-0.029	Spearman
6862eb4e7917d8f60bf4f7de13490a2b	1	-0.031	Spearman
507d412aff19e07a478498adc8bb057a	1	-0.029	Spearman
3c3e7b1630fda62d130ffeb5170e053f	1	0.027	Spearman
2c2ab0105531a08f9f710acf2c22110c	1	-0.029	Spearman
23d0c8dfa14a50cd01d8fb066c87be8c	1	0.029	Spearman
16c6b4101c0c27fabd2c686ec9b5c81c	1	-0.027	Spearman
e5b6c9506f2be294e352cc69e34409d7	1	-0.027	Spearman
bde1e0a1f05c4502be099064f00018b9	1	-0.027	Spearman
9288bcb7eb237325d168504c9e8b9ac7	1	-0.031	Spearman
7471d5fc5e512b3c922ceadbb85f9cca	1	0.029	Spearman
6c9b9ff3db68e7ad98f829e3b1c0f4ac	1	0.031	Spearman
3b0cca20a06e4ce9dca3ca2cbcf27f7f	1	-0.024	Spearman
26ad4fe4dc928dbb0073077b9293de20	1	-0.027	Spearman
15af0fce0834be67a3fa25786b5a90e1	1	0.029	Spearman
d50a24f2f0d751466177194528b7e6c9	1	-0.033	Spearman
d452d9154f955d41326e9b41c6a08690	1	-0.024	Spearman
799818039080365999a8235cb8fb3d85	1	-0.029	Spearman
4573d0b64f2b16fd9306e9a07eafdc54	1	0.024	Spearman
d81c784e8a24e738fd7df5723f9d1e47	1	0.027	Spearman
783a63b9a15443f910399feedceab30c	1	0.029	Spearman
45ff39a13a8e23393a22e548d37ba05b	1	-0.029	Spearman
3bdb104c11d2fd93b9e060b4b98848a0	1	-0.027	Spearman
0cba1516d5fa338e84337432dae5caa9	1	-0.031	Spearman
0a541e8f2bbf959980050ad930eaedac	1	-0.029	Spearman
ee614c8f48f7bc1542d6ba9a64fabae0	1	-0.027	Spearman
eb88466e3eaf1987dea74d3fedd43b1f	1	-0.027	Spearman
db249f46784f190c9a21668fc648027a	1	0.029	Spearman
c79e0aa67de5e4c814d5f8b8ed9eb22c	1	-0.027	Spearman
c43f0b0f6ce6c9927698fc85f369076c	1	0.029	Spearman
8c806d22f4f2788e0fe6907ddbfd1717	1	0.027	Spearman
fef00729859c6264db1f87ca1304f05d	1	-0.027	Spearman
bdd81653ff4afa91edf8317e4c30cdf7	1	-0.029	Spearman
887658f98256229c33269e0c99923a9e	1	0.029	Spearman
6ed3b34ad371795164c21187309c1749	1	0.027	Spearman
3e599da4baf2b3e147ab3588c5f7dc89	1	-0.027	Spearman
0c700a088eb502eee665e2226f165b87	1	0.024	Spearman
01cd36d86cbb2d3abebbb9258a0a86ca	1	0.031	Spearman
ae2c42c4f38b3116dc1bf41c16ddd3bf	1	-0.027	Spearman
a16d2d572306ec1804d44970919c8cd0	1	-0.031	Spearman
9d9fdfb11fe4450edd2534d719db53f7	1	-0.029	Spearman
7d97d03790984ee4d377eefeaefedf31	1	0.029	Spearman
4a506539c7fe42e83a82dd8c995ee3dc	1	0.027	Spearman
1d96767d4ee11801ea2623247b569024	1	-0.027	Spearman
ec9102208daddb9e6e9bab695a524334	1	0.029	Spearman
e353db2cc47cb28b4f1fc5e3b0e42429	1	-0.031	Spearman
c0fe7e81bcdb656c35e27fdd4101bf5e	1	-0.024	Spearman
71d3e3bb8b854dc458085edf21cbf044	1	0.024	Spearman
433bd6c1eb135e4ffaaf8ce3bbe33c28	1	0.027	Spearman
3ae494096dd006613c1c98a86b7a7113	1	-0.027	Spearman
293d7a13de8edf124055e47637c51c55	1	-0.024	Spearman
f912e98c81e8e95c91afa4ed16f44140	1	-0.029	Spearman
deb0f4a760382a73bb42dc7863243272	1	-0.029	Spearman
8c084df2d858d65147ac19d198115f46	1	0.029	Spearman
53b59c011bacf8cd585288efe6ebad09	1	-0.027	Spearman
2936beb509fb387726efb1de687497c7	1	0.027	Spearman
bac14d7e5ca54f18dc57fd0c02d31f82	1	-0.024	Spearman
b7d9bc37ebee27f83e09a6b72c170965	1	0.029	Spearman
9b267a9e12e6746c3065a0c3980ea10d	1	0.024	Spearman
87e2f901c859229f799f1c5403e9c59c	1	-0.024	Spearman
674c601c149bf684ade2b1ff4b96d7fa	1	0.024	Spearman
3b9ed120f7d08f3b1b3131172d1efc8c	1	0.027	Spearman
2392f774a82bead6a3c3a1500eedb049	1	-0.027	Spearman
7aa83fc55065b1bc6e10aab41a628d1a	1	-0.029	Spearman
37e653c206df282ae9a21b27eebaf520	1	-0.029	Spearman
1356b2abe3ce380e6a82f2cf5dfeb31f	1	0.029	Spearman
a76ac37b2bfb14c1fa299b5419c85438	1	0.029	Spearman
810a619d055d553942ef1143ea746de5	1	-0.027	Spearman
12191d94d77780ead1d74f3cb3a1f5c4	1	-0.027	Spearman
092438117ad5bf72b95702e1d50cad47	1	-0.029	Spearman
ca0ae60788cbee0742d0f7c25461aa85	1	0.029	Spearman
b208c1fde005e101092bb388e980c211	1	-0.027	Spearman
ac847d951ccaaefb610e17f43089b0d7	1	-0.024	Spearman
a7af0d8ea76b005d72a8adcf24b1beb4	1	-0.027	Spearman
9d1ca2df0aef8272fcb6f9997e56183a	1	-0.027	Spearman
738d07c79a96de3050ec431c2ada58ef	1	-0.027	Spearman
e92efff225df41d5290aa6ade5420429	1	-0.029	Spearman
e113b3c6e7ee6b48df3dc82fe01731f3	1	-0.024	Spearman
a0db49c768a9f3565302043b0e8097f3	1	-0.027	Spearman
9cb8c71d8c0f73e7696f256a07c36338	1	-0.024	Spearman
99540ab785c599e55ed3dba15e21d679	1	0.029	Spearman
359345d4553b44d51338d9fe25f92fd1	1	-0.029	Spearman
da0dd743c5c7b3344ba2a1bf9e64e903	1	-0.024	Spearman
d0d2f46a5598b6be45bba2ad6d1423fa	1	-0.029	Spearman
c344a59c709d5e3a335d434225330eed	1	0.024	Spearman
c011de74b8bc9b18473be58b12cfe643	1	-0.024	Spearman
80ced9e5ab683fc29ef7995db3f2bd1b	1	-0.024	Spearman
7721c0532a1702027f0bbe2877092ee3	1	0.029	Spearman
52be8e17ded422b873c4ecd1b83be06b	1	-0.024	Spearman
47988ddf11a82635dd5e5ce058e7c445	1	-0.022	Spearman
1f342f35eee1d8cc1bf89bbd9b4f405a	1	0.027	Spearman
1d1c2174d21483786ef37d2a8a554b0b	1	0.027	Spearman
10bb0beb3b9522dd7037c6fa830660bf	1	-0.024	Spearman
ede98392baddb2ba8cbf6b6b2c14a28d	1	-0.027	Spearman
dbb1e7b15ce297b816efc3d4be6d2ab3	1	-0.024	Spearman
c3a12716420d8365d7e5cc2619ea0cb4	1	-0.024	Spearman
8bdddf084d2b2a8e34a7e856c74e4eb2	1	0.027	Spearman
5d74c471f71c347ab08cc372cbb67f86	1	0.027	Spearman
44c7fffa3bbd0e23424c441b91a0fc46	1	-0.029	Spearman
21c2d7c697de37131a71519d2dd0207e	1	-0.027	Spearman
f5109602df8aaec5ee5a1c408e80c4fe	1	-0.029	Spearman
c44929c850ee0699268bae2aef249a9f	1	-0.024	Spearman
68e35a562f438664c11fe86c37578285	1	0.022	Spearman
5bd58d36f1d05c510ce81346c2cfe436	1	0.027	Spearman
4ea40e51bdc8db9e3190e4cfca27633c	1	0.024	Spearman
4423fba6a87000965ab01632b76217b4	1	-0.022	Spearman
110381bb4afc8b12cf9e3841e40d39f7	1	-0.024	Spearman
d3419ccfcbb99575f60273033a867137	1	0.027	Spearman
d0665a2e9acc3e61b445769ac586a535	1	-0.024	Spearman
99d363b06ebcae1d7cd799525f1ac0af	1	-0.024	Spearman
9227063050777114f416c245b77a4c2e	1	0.024	Spearman
89c0f1e0d32b14d4cb27226258daefe0	1	-0.027	Spearman
678f9f5df5b459d60b1a6e160ad00177	1	-0.027	Spearman
3c1692c5456a8d504392d4e24a6878e7	1	-0.027	Spearman
3bb2b4750a14f9892d416d199c845132	1	0.027	Spearman
39ae38530e090731ee23e8de5c9ac175	1	-0.027	Spearman
335be9039e418315b645d2a5c2b3f20a	1	-0.022	Spearman
288dc61772b05baef1b1352b71449cab	1	0.024	Spearman
e4daf94eba4884348990a62328654c6e	1	0.027	Spearman
c2d61e0122293d3804036b8b97dca485	1	-0.024	Spearman
bfb344ecd970ff3ce3ba56f65ac73875	1	-0.022	Spearman
bfa94dd686cdc86129cb5b5dc8990787	1	-0.024	Spearman
bec34edb638694e6a71b7534faae6f2f	1	-0.027	Spearman
8b0fafad2af16153774df8076fab79bc	1	-0.027	Spearman
75118e79302dfff733e9eef8852ba583	1	0.027	Spearman
609eb3a02348810880d3968b68fbf24c	1	-0.027	Spearman
3eaa832f01b7a762fd382f6854f5191b	1	-0.022	Spearman
3b05a95efa3fc5d5c560446ac6d76e69	1	-0.027	Spearman
0aa3d27f563265770c78cdc509bb672f	1	0.029	Spearman
b0dc86484273a29a0db215b26bef911b	1	0.027	Spearman
ac598c15846282c90168301246a70da7	1	-0.024	Spearman
a04fae27d8934ed5a0754e2c698c9787	1	-0.027	Spearman
87ef9f8abf7fb6d9babf545e6ccf8cd2	1	-0.024	Spearman
7d12ce0be13a684e9f8b914e62166dd1	1	-0.024	Spearman
77c74ead9bf0ef22b73b977038d7d275	1	-0.027	Spearman
5316452a2bd26fae628f95cfe940693b	1	-0.024	Spearman
453907625a629740537a6a2a6be985bb	1	-0.024	Spearman
27e51d69a352422aaee8f2d3cad31bb3	1	-0.027	Spearman
acbc9dac88e069c54524e4e043c02fe7	1	0.027	Spearman
6d589b793468ef0b2c74f829916e1e6c	1	-0.024	Spearman
69f1e7f664b902d71b1f47b471dc6818	1	0.024	Spearman
39abd32dcaccccd394530cfe2e15ef37	1	-0.029	Spearman
29dc811a30612669578e2fe64356c7c2	1	-0.027	Spearman
eb04fdec71edaea0cf5d47f6929a1ca8	1	0.027	Spearman
bf45a2adfc03d5ef8f9c300407132de3	1	-0.029	Spearman
be52d628cf60eb8caeb9d0c76038574a	1	0.024	Spearman
b014c8706c3b72d7876086ca78d01eed	1	-0.027	Spearman
af0ca9dab389a020124bd477b7ea5eae	1	-0.022	Spearman
abba44b52db61e038da03b820b3faa9c	1	-0.024	Spearman
a1f69b3dfca3d1515c5698364ed582e5	1	-0.027	Spearman
7cfb8c956ffcbd5e1a2e1bb47245f716	1	0.024	Spearman
64f086671b08b866029d65bb269b8708	1	0.027	Spearman
14b70cc1f4c5a2e96e545b8f7ff20544	1	-0.024	Spearman
fac9b147a116c5ff0a3ddc99c4c6d5cd	1	-0.024	Spearman
e5a91499fb972c3c2726280c1c2aa1ca	1	-0.024	Spearman
a4d31d5a498eff42b07eade4cec31d74	1	-0.024	Spearman
9a6d190dc764487aa7aa447884f10e3a	1	0.027	Spearman
4f9d9b03a8b03fda5b7eb1d05ca953ab	1	-0.024	Spearman
17f27d1a550919cd7edc0bebd8572a97	1	-0.024	Spearman
0a94f650125f10a11c6a63f3b1065355	1	0.024	Spearman
e07e42f3c64fddf1de56544ced5de0f5	1	-0.024	Spearman
d8581781dc57aa928dc1676ed2036656	1	-0.024	Spearman
d135ed9900b10747df98c57e67a90650	1	-0.027	Spearman
caa6a0bfacc7ac68cf36148e9f25ec49	1	0.027	Spearman
bc6caa80d8b6da8b5067019fc2932217	1	0.029	Spearman
658b95690306493ae958fef79023578d	1	-0.027	Spearman
5538f35f8f60ff7baeb7056f84edaa1d	1	-0.027	Spearman
f26b422b565e0f45a7b16d4611dc054e	1	0.024	Spearman
ebc8f9a7e176c9c26985e0fee20363ac	1	0.027	Spearman
e2af6a2051e58011b8f1896885e59b4a	1	-0.024	Spearman
c9e31ad6d049faf19fb4d981f9032907	1	0.024	Spearman
c9d57e650fb5063b5131701513321d1b	1	-0.024	Spearman
b101b6f8a7fd6c1c20a07b47cfb1599b	1	0.024	Spearman
a10eed10a7cc2c3f02272e9388ffccc1	1	-0.024	Spearman
6190444efcb88a9186908fb46a8417df	1	0.022	Spearman
5c2a12030868a63166804bf494c6faf6	1	0.024	Spearman
4bca2d1b4070edaa5ddcccdf224ee6ef	1	-0.024	Spearman
2caf66e8975ef8f7afcb7ce40d1ec3ca	1	-0.024	Spearman
dd4060699d04d07061586001ea39bb77	1	0.020	Spearman
781a5ae42d8f6289bcfbc51aa8985cdd	1	-0.024	Spearman
75c07e4916890620681a58c00fa9ee7e	1	0.022	Spearman
668a63fcb38cf6047d73767d40f76483	1	0.024	Spearman
5ea3aaddb49050cd011bb00b52a4a1fc	1	0.024	Spearman
46f6e57935f59754f49967df2716e885	1	0.024	Spearman
faae8229b1e52c664ecb37f30e7afe00	1	-0.029	Spearman
f6c96f5177f162932e71b576c50161ee	1	-0.020	Spearman
a506511f2cb64488eefd478062076de6	1	0.024	Spearman
886a3af4a22ef92d56e945e4b5bffd41	1	-0.024	Spearman
8624c371dd57d971594b89e760900f1b	1	0.027	Spearman
6b54552f7c9c0098e73a2f19a3ab3517	1	-0.024	Spearman
1c8c121d06c2d2714c1efa0c0ca4e414	1	-0.024	Spearman
194620a073afca8740c20dcfb50c901c	1	-0.027	Spearman
16d8eb95027ef68c0bb91e2877ca6394	1	-0.024	Spearman
e53c5da149c5009b38985b0a606b3bda	1	-0.022	Spearman
e166c829a95f089f2f70b559e8438af0	1	0.029	Spearman
c50afd25122c3198afb5406bacb7e097	1	-0.024	Spearman
ac18b116a55ee447e36dd34fa4842359	1	-0.022	Spearman
9b6d02162ac78595cba1dd96be0d3ac2	1	0.024	Spearman
5f1cfa6a20d0431f0dd638110b1b0d95	1	-0.027	Spearman
0845794954001abc80fca55064d1d1b5	1	0.024	Spearman
f3649bfd409e82370b9ca4867a89f9b4	1	-0.024	Spearman
b9af2bb159097c6736c813f2c04a4246	1	-0.022	Spearman
5ad0aab132d5409d6fe73f3b41789c8a	1	-0.022	Spearman
f8b7c014cf15e4a978c35639314369e5	1	-0.024	Spearman
c7d263a77c9581eeb512b998435dc109	1	-0.022	Spearman
c11de3333325852baaee0779b5f7a334	1	-0.024	Spearman
b8cba15a92bfd7e0e5ea78a6fb85279d	1	0.022	Spearman
858c0bfc065af7e7307edd912a29604e	1	-0.027	Spearman
626a67aedbe3ce82ecc2dd3692ff05f3	1	0.024	Spearman
4378b1bd714b43b29e84d7f33372f2e0	1	0.024	Spearman
363fb62e97d7e50a458f81e878aed842	1	-0.024	Spearman
eac1025420c1bf4e4d9ac505c52187af	1	-0.022	Spearman
e2d5c14d75f20a4ee343812f5d5dc3b6	1	0.022	Spearman
5d623871e5a0cfbb8bba21962d74305f	1	-0.024	Spearman
43e4e7ed475f1558d68fdfe1a33c3c6c	1	0.020	Spearman
2d96d421f0f94876823c71ef8657eda5	1	-0.020	Spearman
e722bc7384171e69d0f374f15c3281e1	1	-0.024	Spearman
e3f8c68362bbe6001c7ad3d25bb8d456	1	-0.022	Spearman
cded48b739a0334b0705734e0a5abab1	1	-0.024	Spearman
bfda266611e4ffefd2b61519884385ba	1	0.022	Spearman
631d7cbb3195e4a6b0a943889d8eb5de	1	-0.020	Spearman
3aa9cd1c9d297f2967cd8f603356b0a3	1	-0.022	Spearman
1f99e3f1248948ed958e978977b734fc	1	-0.022	Spearman
0bae6b5dc095a6d2f25ab49c1a6a9b31	1	0.024	Spearman
af0c31bb25bbade0e80523e94a666e20	1	-0.024	Spearman
3f4653e6c563389222565679a3a0b4cd	1	-0.022	Spearman
24d5b79d1049b7ce5919e2f2f40f7613	1	-0.024	Spearman
155562bd65f276e47625ee16e5562c35	1	0.024	Spearman
feb56c766318676f15fa7cd488109290	1	-0.020	Spearman
c04bfdb18372a3ceff1af8751d892617	1	0.022	Spearman
9e8dbeebeb405bb1ff52db6c04e9c0ef	1	-0.024	Spearman
9af9c132f17076ac139cce2daa11b2fd	1	0.022	Spearman
4c1b49de8454306bd3fb9190a4388a2f	1	-0.020	Spearman
0926afd838d51243f89305c8ab5f62cd	1	-0.024	Spearman
e3a753d7619d8a85cd94efe18e75db4f	1	0.024	Spearman
d98dcf4756a1835531496df05e630627	1	0.020	Spearman
bb85d5fb3e204a27a2fd67b9e25d5559	1	0.022	Spearman
b6206f30969f43dec26be6b6bfea4ed3	1	0.022	Spearman
83d469614ca52187c6f8a473ffd73469	1	-0.020	Spearman
663a46ea6cf118d801ee7f02b918496d	1	-0.022	Spearman
53777b50348ee275dfe0ddb4650726d3	1	-0.024	Spearman
4ccb5cc710c8fb33e8cfa3fa7c467ce0	1	-0.018	Spearman
41b2f9c588310ed24ec3c0b0715eebc3	1	-0.022	Spearman
e43a68ee29d0cb550b9762935bf5086a	1	-0.024	Spearman
d8ac9bdf2e5b9f28be2993c719b4f5e5	1	0.022	Spearman
71b429367464a1a7c53580012a47c51f	1	0.024	Spearman
0ab4ca1d1040b291a084e09b3dd4c7fd	1	0.027	Spearman
9c7cd4b8af8d381bbd57eabf3fb6d80c	1	-0.022	Spearman
2ecbc15d95660b3213fa92b93d192244	1	-0.024	Spearman
2a5c795791ffa4836f0bfcaf4f930b9b	1	0.020	Spearman
fa4c42d6abd7fddf550772d775cc852b	1	-0.020	Spearman
fa20a544cf4eaa696640722a82895a5c	1	-0.024	Spearman
b6efe496093d7ca1230a1bb6b26297eb	1	-0.022	Spearman
8a785f257d8d3125ac7261ee22f430e4	1	-0.022	Spearman
81b4daa3b1f533a298826a60a105f060	1	-0.022	Spearman
53f3532bbe5e744c76a7ef7104124409	1	-0.020	Spearman
4466c87c2d4157de66f4d6493cf46e38	1	0.020	Spearman
41676eff23cb8cd73e1d0683e1d0da3b	1	-0.027	Spearman
3d6b1f401129fe52d5cda65f17927d8b	1	-0.024	Spearman
f780bb5e6abd84ff75df84871ac250ff	1	-0.022	Spearman
efedd4efcda931f68998bd540e0292db	1	-0.020	Spearman
d773d87f3a2a6bdf452daeccc82e0cdd	1	-0.018	Spearman
bf2ac67ba276cea0eefe97f26dfa301f	1	0.024	Spearman
8db1d1ba4f8c50154d1feb3a11ec2408	1	0.022	Spearman
7becab4a4a68088bf1c70ebbd2b6e12e	1	-0.024	Spearman
4c03903dc8253da0d623a494dfa9278e	1	-0.024	Spearman
4ab8a19156403c958987954fc44ab9f8	1	0.020	Spearman
f865319c91b6ece1e705da7726af841b	1	0.022	Spearman
54ed6539af0aae72cf5b7b625bc83421	1	0.020	Spearman
4c3c3c4d63400f1fea1e76c8c2b29bdd	1	0.024	Spearman
044fdcdcdc856591743ad8b94c367625	1	-0.024	Spearman
d276ed46e8712699334ef8f1934ab016	1	-0.022	Spearman
929ac7d5479f3f25b16944b6374db92f	1	-0.022	Spearman
736b4971425f4903f92067663de211d3	1	0.020	Spearman
6bcae85bdeb6f23af94853cee38af90a	1	-0.022	Spearman
5f6ead0d7fd365d822de9f2bedbc8399	1	-0.020	Spearman
